Probeset	Nod_10dpi_1	Nod_10dpi_2	Nod_10dpi_3
Mtr.22428.1.S1_at	8.49303	7.54576	8.42621
Mtr.22429.1.S1_s_at	801.684	725.591	799.858
Mtr.2243.1.S1_at	3747.97	4331.36	3830.39
Mtr.22430.1.S1_at	10.2969	9.40495	10.9158
Mtr.22431.1.S1_at	9.79184	10.639	15.3145
Mtr.22432.1.S1_at	8.71786	7.97228	12.0312
Mtr.22432.1.S1_s_at	12.8704	9.41322	7.5181
Mtr.22433.1.S1_at	27.4216	27.8004	15.9105
Mtr.22435.1.S1_at	6.89362	7.21965	6.65005
Mtr.22437.1.S1_s_at	7.66631	6.99889	6.59814
Mtr.22439.1.S1_at	6.45317	7.43407	6.0976
Mtr.2244.1.S1_at	6696.86	5061.13	7451.82
Mtr.22440.1.S1_s_at	9.12288	8.3775	9.97833
Mtr.22442.1.S1_at	6.60368	6.8305	5.79542
Mtr.22443.1.S1_at	20.7718	19.032	17.1264
Mtr.22444.1.S1_at	1241.92	1086.83	835.275
Mtr.22445.1.S1_at	177.511	198.626	207.615
Mtr.22446.1.S1_at	5.77037	5.22738	5.72598
Mtr.22447.1.S1_s_at	14.8003	13.2484	13.1979
Mtr.22448.1.S1_s_at	553.598	445.314	467.71
Mtr.22449.1.S1_at	8.00523	7.30216	6.83358
Mtr.2245.1.S1_at	475.55	596.341	522.329
Mtr.22450.1.S1_at	221.9	231.551	216.998
Mtr.22451.1.S1_at	38.27	38.6536	33.6104
Mtr.22452.1.S1_at	10.7106	13.8816	15.1
Mtr.22453.1.S1_at	117.906	129.282	87.4512
Mtr.22454.1.S1_at	20.3782	23.185	29.2258
Mtr.22455.1.S1_at	83.8052	81.298	77.2795
Mtr.22456.1.S1_at	7.63258	8.61804	7.65777
Mtr.22457.1.S1_at	6.73804	9.33027	7.03644
Mtr.22458.1.S1_at	290.946	332.055	298.729
Mtr.22459.1.S1_at	79.4274	137.037	109.908
Mtr.2246.1.S1_at	1875.55	1621.24	1832.19
Mtr.22460.1.S1_at	8.03192	9.51051	8.72966
Mtr.22461.1.S1_at	8.51511	8.68541	7.35389
Mtr.22462.1.S1_at	296.799	238.473	271.643
Mtr.22463.1.S1_at	8.51258	11.0199	7.3659
Mtr.22464.1.S1_at	8.65394	8.54338	9.09074
Mtr.22466.1.S1_at	14.5557	17.8401	15.9946
Mtr.22467.1.S1_at	10.3079	9.00187	11.1764
Mtr.22470.1.S1_at	6.23874	6.44213	6.26009
Mtr.22472.1.S1_at	15.9012	11.3755	10.8468
Mtr.22473.1.S1_at	7.83368	6.72373	7.12057
Mtr.22474.1.S1_at	5.06058	5.68806	7.01902
Mtr.22477.1.S1_s_at	6.15141	7.59527	6.65268
Mtr.22478.1.S1_at	8.19088	6.81982	6.82852
Mtr.22479.1.S1_at	7.55336	10.3584	7.84725
Mtr.2248.1.S1_at	81.9148	109.648	96.3457
Mtr.22480.1.S1_s_at	16.644	15.9149	16.55
Mtr.22481.1.S1_s_at	24.6176	23.5454	19.0927
Mtr.22482.1.S1_at	1753.59	1545.22	1954.38
Mtr.22483.1.S1_at	96.618	26.0497	170.312
Mtr.22484.1.S1_at	8.12461	7.79159	8.23411
Mtr.22487.1.S1_s_at	8.38258	10.1216	8.57544
Mtr.22488.1.S1_at	8.8835	7.80722	8.32172
Mtr.22489.1.S1_at	7.89226	6.9098	7.88777
Mtr.2249.1.S1_at	118.418	123.342	120.312
Mtr.22490.1.S1_s_at	15.2627	18.8484	14.5351
Mtr.22492.1.S1_at	6.10608	7.05705	6.80833
Mtr.22493.1.S1_at	6.53409	7.02515	7.98273
Mtr.22495.1.S1_s_at	258.113	254.002	267.758
Mtr.22496.1.S1_at	6.36293	6.65678	6.57007
Mtr.22497.1.S1_at	10.5393	10.613	9.25752
Mtr.22498.1.S1_at	6.53439	7.20588	5.41645
Mtr.22499.1.S1_at	8.03798	8.18826	8.84159
Mtr.22499.1.S1_s_at	23.8579	20.0125	20.3284
Mtr.225.1.S1_at	7.70585	8.57917	6.60061
Mtr.2250.1.S1_at	13.7188	117.86	29.8904
Mtr.22500.1.S1_at	2411.88	2559.61	2625.28
Mtr.22501.1.S1_at	169.768	150.771	215.785
Mtr.22503.1.S1_at	7.8073	8.37643	9.00545
Mtr.22504.1.S1_at	5.23083	5.93197	5.38462
Mtr.22505.1.S1_at	8.79485	8.93677	9.22493
Mtr.22506.1.S1_at	25.7811	30.7136	22.9629
Mtr.22507.1.S1_at	8.73434	7.97228	7.81967
Mtr.2251.1.S1_at	9.12386	8.96702	7.69784
Mtr.22510.1.S1_at	7.00184	6.02999	6.56972
Mtr.22511.1.S1_at	7.95969	9.78776	7.59412
Mtr.22511.1.S1_x_at	9.8824	10.6466	8.69916
Mtr.22515.1.S1_at	11.7107	11.3138	8.66473
Mtr.22516.1.S1_at	16.764	16.6247	17.2037
Mtr.22518.1.S1_at	10.6687	8.20711	11.8178
Mtr.22518.1.S1_x_at	9.3619	9.76011	9.00669
Mtr.2252.1.S1_at	29.274	22.6358	12.8409
Mtr.22521.1.S1_at	6.22172	6.52877	5.45088
Mtr.22521.1.S1_x_at	7.98033	6.56097	7.56489
Mtr.22523.1.S1_x_at	7.50677	6.7008	6.11561
Mtr.22529.1.S1_x_at	6.22613	7.07888	9.37734
Mtr.2253.1.S1_at	19.9093	21.9569	23.4033
Mtr.22531.1.S1_x_at	10.9509	7.99816	7.60104
Mtr.22533.1.S1_at	13.2492	15.5857	13.763
Mtr.22535.1.S1_at	9.90513	9.08142	9.55834
Mtr.22536.1.S1_at	2698.39	2333.78	2616.6
Mtr.22537.1.S1_at	17.07	19.6629	17.4388
Mtr.22538.1.S1_at	9.61193	10.396	10.5298
Mtr.22539.1.S1_at	6.63054	5.71125	8.26834
Mtr.2254.1.S1_at	14.3818	24.834	13.9033
Mtr.22540.1.S1_at	7.72402	8.60249	7.80404
Mtr.22541.1.S1_at	5.32871	6.5011	5.94678
Mtr.22542.1.S1_at	6.58294	6.14179	7.08533
Mtr.22542.1.S1_x_at	7.37458	7.33704	8.41995
Mtr.22543.1.S1_s_at	37.0422	39.2527	74.0628
Mtr.22544.1.S1_at	8.34941	6.89943	6.43757
Mtr.22546.1.S1_at	9.63153	11.0199	8.95021
Mtr.22547.1.S1_at	12.448	14.4078	13.6345
Mtr.22548.1.S1_at	9.33954	7.72262	7.50877
Mtr.22549.1.S1_at	11.9244	10.8101	10.3495
Mtr.2255.1.S1_at	11.6963	39.9266	47.2689
Mtr.22550.1.S1_s_at	1045.72	897.479	968.547
Mtr.22551.1.S1_at	8.83086	9.15248	8.17309
Mtr.22551.1.S1_s_at	17.7981	18.2608	18.3574
Mtr.22552.1.S1_at	55.5736	44.0766	45.1954
Mtr.22553.1.S1_at	22.2912	20.2695	19.1207
Mtr.22554.1.S1_at	8.81597	7.21485	7.96055
Mtr.22555.1.S1_at	8.56016	8.2101	9.95193
Mtr.22556.1.S1_at	19.1271	19.7376	26.9632
Mtr.22556.1.S1_x_at	16.8591	16.1962	19.5077
Mtr.22557.1.S1_at	8.11953	10.0444	9.97055
Mtr.22558.1.S1_s_at	308.932	350.156	404.442
Mtr.22559.1.S1_at	6.23728	5.21045	6.41666
Mtr.2256.1.S1_at	699.011	525.724	535.78
Mtr.22560.1.S1_x_at	17.8615	17.9694	20.5903
Mtr.22561.1.S1_at	117.436	139.788	161.614
Mtr.22562.1.S1_at	9.60131	7.57024	11.2535
Mtr.22563.1.S1_x_at	9.0225	8.29554	12.0231
Mtr.22565.1.S1_at	17.6799	15.2814	10.7251
Mtr.22566.1.S1_at	9.47873	10.2852	9.97668
Mtr.22567.1.S1_at	10.7484	12.3864	10.8647
Mtr.22568.1.S1_at	13.904	16.1775	21.1679
Mtr.22569.1.S1_s_at	9.86172	9.17421	7.49189
Mtr.2257.1.S1_at	9.3604	8.62221	8.59359
Mtr.22570.1.S1_at	133.335	124.602	134.884
Mtr.22571.1.S1_at	2228.81	3468.59	1603.49
Mtr.22572.1.S1_at	2038.44	1693.44	1620.82
Mtr.22573.1.S1_at	8.51258	8.47727	8.00234
Mtr.22574.1.S1_at	6.86232	7.44623	9.09827
Mtr.22575.1.S1_at	17.5449	13.8612	13.9792
Mtr.22576.1.S1_at	10.0946	8.65307	7.64688
Mtr.22577.1.S1_at	136.803	137.618	146.194
Mtr.22579.1.S1_at	9.28145	10.1367	12.4367
Mtr.22579.1.S1_s_at	98.8327	170.568	194.219
Mtr.2258.1.S1_at	105.185	73.789	69.2941
Mtr.22580.1.S1_s_at	7.68515	6.31466	8.38844
Mtr.22581.1.S1_s_at	613.843	615.912	654.992
Mtr.22582.1.S1_at	376.746	358.927	455.657
Mtr.22583.1.S1_at	6.68185	7.93439	6.20136
Mtr.22583.1.S1_s_at	856.714	896.384	845.762
Mtr.22584.1.S1_at	5.89967	5.01145	6.93103
Mtr.22586.1.S1_at	5.68796	6.81583	8.10759
Mtr.22587.1.S1_s_at	1826.14	1810.21	1898.56
Mtr.22588.1.S1_at	5.72864	6.15798	5.95672
Mtr.22589.1.S1_at	20.3632	38.6128	12.3584
Mtr.2259.1.S1_at	260.387	195.773	283.449
Mtr.22590.1.S1_at	13	14.0693	10.5975
Mtr.22591.1.S1_at	9.06953	13.4266	9.74182
Mtr.22592.1.S1_at	470.736	805.706	430.75
Mtr.22593.1.S1_s_at	7396.45	7663.99	7286.41
Mtr.22594.1.S1_at	13.0186	13.0501	12.7832
Mtr.22595.1.S1_at	12.9878	10.4142	7.31951
Mtr.22596.1.S1_at	8.12597	7.50626	9.86851
Mtr.22597.1.S1_at	7.60783	6.77877	8.89157
Mtr.22597.1.S1_s_at	14695.6	14686.9	15975.6
Mtr.22598.1.S1_at	274.815	620.451	893.701
Mtr.22599.1.S1_at	11938.4	13071	13169.6
Mtr.226.1.S1_at	7.81885	7.03515	8.98991
Mtr.226.1.S1_x_at	13.2768	12.242	12.085
Mtr.2260.1.S1_at	7598.6	6594.33	6480.68
Mtr.22600.1.S1_at	5.69352	5.71125	6.56895
Mtr.22601.1.S1_at	513.218	302.44	326.868
Mtr.22601.1.S1_s_at	1056.26	1274.12	993.98
Mtr.22602.1.S1_at	7.51145	7.5533	9.74182
Mtr.22603.1.S1_at	12.1229	11.5771	13.8312
Mtr.22604.1.S1_at	6.81596	8.18826	6.42259
Mtr.22605.1.S1_at	17.6824	18.6863	13.8289
Mtr.22606.1.S1_at	116.059	80.3158	87.7734
Mtr.22607.1.S1_at	19.4742	18.788	17.8865
Mtr.22608.1.S1_at	2067.5	1782.8	1841.36
Mtr.22609.1.S1_at	244.757	281.844	230.276
Mtr.22609.1.S1_x_at	122.755	113.622	134.948
Mtr.2261.1.S1_at	12.4646	12.8349	8.62253
Mtr.22610.1.S1_at	26.2569	31.8877	24.3648
Mtr.22611.1.S1_at	5.60642	6.37145	6.70106
Mtr.22611.1.S1_s_at	949.417	920.632	947.253
Mtr.22612.1.S1_at	6.8361	6.59592	6.73935
Mtr.22613.1.S1_at	11.9764	8.45424	7.22784
Mtr.22615.1.S1_s_at	11.1275	9.37028	9.17312
Mtr.22617.1.S1_at	10.0966	10.3402	10.3362
Mtr.22618.1.S1_at	83.2159	79.9123	80.3688
Mtr.22619.1.S1_at	13.4809	15.5998	16.4838
Mtr.2262.1.S1_at	1789.62	1564.84	1797.05
Mtr.22620.1.S1_at	6.17041	7.75925	7.17588
Mtr.22620.1.S1_x_at	9.73214	6.72216	8.59708
Mtr.22622.1.S1_at	9.63319	9.63951	9.05571
Mtr.22623.1.S1_at	6.70527	6.2932	6.84997
Mtr.22624.1.S1_at	6.55371	7.85799	6.54215
Mtr.22625.1.S1_at	20.7984	26.4122	20.658
Mtr.22626.1.S1_at	7.117	7.71257	9.74182
Mtr.22627.1.S1_at	6.0012	7.09121	8.05292
Mtr.22628.1.S1_at	9.77981	7.37104	8.69822
Mtr.22629.1.S1_s_at	1571.91	1082.52	1023.84
Mtr.22630.1.S1_at	6.6142	6.09693	6.47491
Mtr.22631.1.S1_at	9.45754	10.8652	11.6801
Mtr.22632.1.S1_at	6.10706	6.59935	6.59814
Mtr.22633.1.S1_at	3797.38	3446.64	3305.17
Mtr.22634.1.S1_at	154.386	115.456	138.09
Mtr.22635.1.S1_at	643.733	458.367	617.212
Mtr.22636.1.S1_at	11687.9	9278.16	11081.8
Mtr.22637.1.S1_at	11.51	11.9534	11.411
Mtr.22638.1.S1_at	12.553	11.7436	9.83694
Mtr.22639.1.S1_at	9.54282	12.7138	8.91603
Mtr.2264.1.S1_at	488.053	330.846	680.807
Mtr.22640.1.S1_at	12.4679	13.5526	14.2277
Mtr.22640.1.S1_x_at	9.46685	8.37277	9.10241
Mtr.22641.1.S1_at	7.06488	6.54426	5.91904
Mtr.22642.1.S1_at	8.03798	7.33635	7.34519
Mtr.22643.1.S1_at	27.8762	26.2934	47.3654
Mtr.22643.1.S1_s_at	3426.75	4054.4	4871.99
Mtr.22644.1.S1_at	7.18397	9.03272	7.28034
Mtr.22645.1.S1_s_at	6.26768	7.51597	7.4277
Mtr.22646.1.S1_x_at	19.6713	18.7189	15.3065
Mtr.22647.1.S1_at	62.7343	64.9446	40.5918
Mtr.22648.1.S1_at	6.3668	5.37219	5.56036
Mtr.22648.1.S1_x_at	6.02051	6.31383	8.28944
Mtr.22649.1.S1_at	7.3833	8.43199	8.64062
Mtr.2265.1.S1_at	5068.59	4946.23	5084.14
Mtr.22650.1.S1_at	7.87819	8.33436	7.47304
Mtr.22651.1.S1_at	5.97143	6.859	5.96602
Mtr.22653.1.S1_at	8.30641	10.0791	8.4011
Mtr.22654.1.S1_at	8.03798	6.75872	5.64376
Mtr.22655.1.S1_at	15.8425	10.583	11.063
Mtr.22656.1.S1_at	8.65589	7.14084	10.0825
Mtr.22656.1.S1_s_at	1512.41	3033.93	2660.53
Mtr.22657.1.S1_at	61.965	36.3576	99.5612
Mtr.22658.1.S1_at	7.15385	6.32216	5.62323
Mtr.22658.1.S1_x_at	5.73326	8.20555	7.53523
Mtr.22659.1.S1_a_at	14.1613	22.521	11.2576
Mtr.2266.1.S1_at	8.34426	11.3015	10.1942
Mtr.22660.1.S1_x_at	28.0862	13.0861	33.0689
Mtr.22661.1.S1_at	6.73962	7.48821	7.92547
Mtr.22662.1.S1_at	2606.9	3320.49	3241.17
Mtr.22663.1.S1_at	5.94221	6.34692	5.73622
Mtr.22664.1.S1_at	10.503	17.4454	11.6129
Mtr.22665.1.S1_at	23.7374	16.0746	17.9743
Mtr.22666.1.S1_at	6.92571	10.2642	7.56605
Mtr.22667.1.S1_x_at	7.03786	7.91228	7.12356
Mtr.22668.1.S1_x_at	15.1262	14.7196	10.4566
Mtr.22669.1.S1_at	28.8187	55.2283	45.6042
Mtr.2267.1.S1_at	7359.89	5819.46	6768.46
Mtr.22670.1.S1_at	81.4948	48.7193	49.3261
Mtr.22671.1.S1_at	352.829	333.347	292.479
Mtr.22672.1.S1_at	6.52523	8.43571	6.0353
Mtr.22673.1.S1_at	8.27655	10.8016	9.89898
Mtr.22674.1.S1_at	8.01282	9.13381	9.22353
Mtr.22675.1.S1_at	78.4526	64.5663	68.2544
Mtr.22676.1.S1_at	13	12.7837	16.0406
Mtr.22677.1.S1_at	101.766	87.2883	110.826
Mtr.22678.1.S1_at	7.13906	6.72082	8.54418
Mtr.22679.1.S1_at	8.44773	7.70632	8.05296
Mtr.22679.1.S1_s_at	7.4406	7.86633	8.54228
Mtr.2268.1.S1_at	1729.74	1872.65	1458.51
Mtr.22681.1.S1_at	8.23533	6.03698	7.62966
Mtr.22681.1.S1_s_at	8.7752	8.45206	11.8625
Mtr.22682.1.S1_at	10.4007	10.692	10.8436
Mtr.22682.1.S1_x_at	10.7831	9.77683	9.18245
Mtr.22683.1.S1_s_at	13.2819	15.9697	10.2293
Mtr.22684.1.S1_at	7.63695	11.8659	8.66473
Mtr.22685.1.S1_at	8.11273	7.49035	5.69148
Mtr.22686.1.S1_at	10.0754	11.6388	11.0781
Mtr.22687.1.S1_at	31.4285	25.6266	33.9338
Mtr.22688.1.S1_at	22.7592	26.9441	24.5598
Mtr.22689.1.S1_at	6.65752	6.80017	6.65239
Mtr.2269.1.S1_at	8.00913	9.7402	8.66473
Mtr.22691.1.S1_at	6.80002	8.18435	6.86919
Mtr.22692.1.S1_at	13.0617	15.2164	14.9986
Mtr.22693.1.S1_s_at	9.9516	9.60317	10.5314
Mtr.22694.1.S1_at	12.0191	10.2074	8.62701
Mtr.227.1.S1_at	6.53544	6.604	7.88342
Mtr.2270.1.S1_at	5037.4	4778.17	4608.13
Mtr.22700.1.S1_at	6.97164	7.0207	5.96838
Mtr.22701.1.S1_at	7.23478	6.46754	7.78011
Mtr.22702.1.S1_x_at	5.76197	7.67299	7.05899
Mtr.22703.1.S1_at	6.87499	6.86374	7.84851
Mtr.22704.1.S1_at	10.5694	8.78658	8.36636
Mtr.22705.1.S1_at	5.94315	6.37145	6.21904
Mtr.22706.1.S1_at	6.37602	7.09382	6.41629
Mtr.22707.1.S1_at	10.0398	8.9023	8.43189
Mtr.22708.1.S1_at	3631.04	2527.12	3219.02
Mtr.22709.1.S1_at	16.7121	9.31174	17.6985
Mtr.2271.1.S1_at	122.693	67.1355	75.5547
Mtr.22710.1.S1_at	8.00978	8.81303	11.6762
Mtr.22711.1.S1_at	8.69165	11.3745	6.76389
Mtr.22712.1.S1_at	7.84691	7.53589	7.58092
Mtr.22713.1.S1_s_at	21.7142	17.5314	29.2105
Mtr.22714.1.S1_at	24.9414	32.4795	23.1059
Mtr.22715.1.S1_s_at	46.6976	49.0285	39.1966
Mtr.22716.1.S1_at	7.26821	8.08804	7.19538
Mtr.22718.1.S1_at	10.5132	12.3426	11.4875
Mtr.22719.1.S1_s_at	27.2977	27.5052	22.2755
Mtr.2272.1.S1_at	189.896	187.396	92.1279
Mtr.22720.1.S1_at	8.10628	6.93003	8.68499
Mtr.22721.1.S1_at	13.9621	16.1374	18.4105
Mtr.22722.1.S1_at	7.28738	7.6673	6.55551
Mtr.22724.1.S1_at	6.21411	5.69542	5.81658
Mtr.22725.1.S1_at	14.6145	19.0611	14.2104
Mtr.22726.1.S1_at	32.4282	30.3233	30.0096
Mtr.22727.1.S1_at	31.2351	27.3431	25.3016
Mtr.2273.1.S1_at	1377.38	1014.87	1078.73
Mtr.22730.1.S1_at	11.6832	8.9851	9.93884
Mtr.22730.1.S1_x_at	7.44889	8.0652	8.73216
Mtr.22731.1.S1_at	6.18676	6.69344	7.03644
Mtr.22732.1.S1_at	8.92392	11.4244	9.47597
Mtr.22733.1.S1_at	8.44147	7.87635	9.55606
Mtr.22734.1.S1_at	702.681	535.01	497.413
Mtr.22735.1.S1_at	9.27099	8.89158	7.2689
Mtr.22735.1.S1_s_at	9.15822	8.42487	8.50033
Mtr.22736.1.S1_at	6.88212	6.37145	5.39162
Mtr.22737.1.S1_at	8.60774	9.19147	9.5356
Mtr.22738.1.S1_s_at	10.4273	7.51147	7.78011
Mtr.22739.1.S1_x_at	8.28421	5.81614	8.39663
Mtr.2274.1.S1_at	5.11101	5.22317	6.2413
Mtr.22741.1.S1_s_at	6.69159	5.70385	6.33112
Mtr.22741.1.S1_x_at	6.21095	5.40152	8.3566
Mtr.22742.1.S1_at	10.1332	10.3221	10.7681
Mtr.22744.1.S1_at	6.29956	6.53172	7.88043
Mtr.22745.1.S1_at	13.6227	22.0631	18.8969
Mtr.22746.1.S1_at	99.2935	98.5053	140.407
Mtr.22747.1.S1_at	8.39365	6.23439	7.2689
Mtr.22748.1.S1_s_at	5.91888	6.69191	6.18611
Mtr.22749.1.S1_at	15.1007	15.6871	13.4606
Mtr.2275.1.S1_at	7.68105	6.0873	7.25437
Mtr.22750.1.S1_at	60.3586	34.8739	49.0498
Mtr.22751.1.S1_at	14.4457	11.4985	11.6359
Mtr.22752.1.S1_s_at	89.6048	99.8994	118.345
Mtr.22753.1.S1_at	6.86837	7.37597	7.5181
Mtr.22755.1.S1_at	13.7333	10.3815	10.3621
Mtr.22755.1.S1_s_at	581.943	661.397	677.438
Mtr.22756.1.S1_at	4.90245	5.37196	5.56036
Mtr.22757.1.S1_at	16.6963	19.9698	10.8224
Mtr.22758.1.S1_at	7.33471	5.44368	6.90781
Mtr.22759.1.S1_x_at	10.0496	8.06421	11.063
Mtr.2276.1.S1_at	56.8701	27.8823	31.8491
Mtr.22760.1.S1_at	5.26826	5.88196	6.02842
Mtr.22761.1.S1_at	6.54967	7.18587	8.0376
Mtr.22762.1.S1_at	9.80393	16.6198	12.6784
Mtr.22763.1.S1_at	124.574	328.119	267.512
Mtr.22765.1.S1_x_at	239.729	144.065	205.235
Mtr.22766.1.S1_s_at	7.25595	8.73528	7.19744
Mtr.22767.1.S1_at	8.93503	9.45649	11.9386
Mtr.22768.1.S1_s_at	35.6667	27.3654	39.5922
Mtr.22769.1.S1_at	9.74385	10.8916	8.03376
Mtr.2277.1.S1_at	7.62586	8.88959	7.47482
Mtr.22770.1.S1_at	6.6894	7.30912	7.70169
Mtr.22771.1.S1_at	8.70244	9.19275	10.0222
Mtr.22772.1.S1_at	8.09132	7.84422	6.80833
Mtr.22773.1.S1_at	7.74711	7.24944	8.27523
Mtr.22773.1.S1_x_at	7.3943	8.39734	11.063
Mtr.22777.1.S1_at	7.54218	6.69447	6.87738
Mtr.22778.1.S1_s_at	8.27164	8.65307	9.18832
Mtr.22779.1.S1_at	9.24895	7.00619	9.36535
Mtr.22779.1.S1_s_at	275.013	270.702	251.495
Mtr.2278.1.S1_at	160.722	176.801	216.241
Mtr.22780.1.S1_at	265.924	165.989	297.946
Mtr.22780.1.S1_s_at	460.378	388.117	417.386
Mtr.22781.1.S1_at	18.3721	17.4698	12.9915
Mtr.22782.1.S1_at	4.52997	5.1244	5.06185
Mtr.22783.1.S1_at	6649.81	5986.39	6171.15
Mtr.22784.1.S1_at	10.9203	8.83562	8.65291
Mtr.22785.1.S1_at	5.31861	7.13783	6.45169
Mtr.22786.1.S1_at	504.633	477.883	354.826
Mtr.22787.1.S1_at	33.212	38.6536	29.5944
Mtr.22788.1.S1_at	281.826	186.218	223.556
Mtr.22789.1.S1_at	17.0946	12.2867	19.558
Mtr.2279.1.S1_at	5.58526	7.48716	7.25471
Mtr.22790.1.S1_at	14.3997	15.4901	19.9203
Mtr.22791.1.S1_at	12.4148	14.8803	12.537
Mtr.22792.1.S1_at	1014.22	954.706	968.348
Mtr.22793.1.S1_at	170.951	243.118	248.163
Mtr.22794.1.S1_at	6.38506	6.50122	6.36696
Mtr.22795.1.S1_at	72.8491	59.9577	63.7347
Mtr.22796.1.S1_at	7.81885	7.75065	9.54919
Mtr.22797.1.S1_at	9.69047	8.94738	10.1532
Mtr.22798.1.S1_at	7.60479	9.78988	8.97156
Mtr.228.1.S1_at	11.7107	13.837	9.65254
Mtr.2280.1.S1_at	85.1774	165.968	145.898
Mtr.22800.1.S1_at	165.058	163.907	171.675
Mtr.22801.1.S1_at	17.3673	13.3839	12.8864
Mtr.22802.1.S1_at	16.6742	13.4432	20.0016
Mtr.22805.1.S1_at	90.2748	92.5649	87.2221
Mtr.22806.1.S1_at	24.1481	34.7666	30.9022
Mtr.22807.1.S1_at	15.5872	13.4001	7.742
Mtr.22808.1.S1_at	27.5014	25.7658	32.424
Mtr.22809.1.S1_at	7.85029	6.92557	6.28934
Mtr.2281.1.S1_at	279.474	273.902	309.201
Mtr.22810.1.S1_at	9.70438	8.15123	12.3397
Mtr.22811.1.S1_at	7.32089	8.23847	7.46021
Mtr.22811.1.S1_s_at	30.7985	23.1161	21.7181
Mtr.22812.1.S1_at	6.50994	5.78406	8.05296
Mtr.22813.1.S1_at	9.11589	8.45713	10.3108
Mtr.22814.1.S1_at	6.90501	7.15296	6.46325
Mtr.22815.1.S1_at	7.4039	7.3817	6.67144
Mtr.22816.1.S1_at	8.46491	7.67552	6.24792
Mtr.22818.1.S1_at	61.1026	56.1075	75.7989
Mtr.22818.1.S1_s_at	19.5032	13.851	13.9046
Mtr.2282.1.S1_at	282.231	347.537	308.862
Mtr.22820.1.S1_at	49.6919	38.4658	44.2883
Mtr.22821.1.S1_at	6.58994	6.60056	9.26097
Mtr.22822.1.S1_at	9.75249	13.7919	19.7526
Mtr.22822.1.S1_s_at	27.1233	35.2863	30.921
Mtr.22823.1.S1_at	6.23742	7.09897	5.73257
Mtr.22824.1.S1_at	8.76421	9.57576	9.74937
Mtr.22824.1.S1_a_at	7.50394	8.37945	8.84568
Mtr.22825.1.S1_at	7.42357	8.96656	8.78735
Mtr.22827.1.S1_at	11.8931	12.9507	13.6236
Mtr.22828.1.S1_at	7.34124	7.38424	7.67772
Mtr.22829.1.S1_at	7.05276	5.99095	8.14694
Mtr.2283.1.S1_at	17.3222	17.4083	28.7712
Mtr.22830.1.S1_at	22.039	25.6631	23.2914
Mtr.22831.1.S1_s_at	8.06875	10.2937	7.28759
Mtr.22834.1.S1_at	19.8101	16.1194	20.071
Mtr.22836.1.S1_s_at	203.01	112.469	168.235
Mtr.22838.1.S1_at	6.09989	7.00619	9.35734
Mtr.2284.1.S1_at	22.9892	98.2112	13.9033
Mtr.22840.1.S1_at	6.70232	6.87469	7.65243
Mtr.22841.1.S1_at	7.58277	7.97087	9.92194
Mtr.22842.1.S1_s_at	815.013	745.421	760.892
Mtr.22843.1.S1_at	6.22568	7.82202	7.39334
Mtr.22844.1.S1_at	8.45814	6.87517	10.3374
Mtr.22845.1.S1_at	7.39643	8.68266	6.17201
Mtr.22846.1.S1_s_at	710.413	573.209	653.048
Mtr.22848.1.S1_at	1685.17	1293.7	1267.07
Mtr.22849.1.S1_at	10.5364	11.9235	11.642
Mtr.2285.1.S1_s_at	379.267	397.726	433.624
Mtr.22850.1.S1_at	9.19373	8.72427	9.3587
Mtr.22851.1.S1_at	8.63099	7.52029	7.92063
Mtr.22852.1.S1_at	54.3875	62.8816	87.4591
Mtr.22853.1.S1_at	7.5376	6.37145	6.67741
Mtr.22854.1.S1_at	18.3602	18.8163	17.3734
Mtr.22855.1.S1_at	7.21979	6.17553	6.63041
Mtr.22855.1.S1_s_at	11.4607	11.1214	9.74182
Mtr.22856.1.S1_s_at	6.99659	8.1882	6.05716
Mtr.22857.1.S1_s_at	5.8747	6.3009	6.28164
Mtr.22858.1.S1_at	7.06873	7.44704	9.00545
Mtr.22859.1.S1_at	8.13803	9.3781	8.44742
Mtr.2286.1.S1_at	17.2892	19.5205	31.9022
Mtr.22860.1.S1_at	8.54886	8.91441	11.5577
Mtr.22862.1.S1_at	21.5541	15.0631	11.0585
Mtr.22863.1.S1_at	6.63973	9.86744	10.6262
Mtr.22864.1.S1_x_at	13.962	12.8841	11.3543
Mtr.22867.1.S1_at	8.94578	8.48717	8.08126
Mtr.22868.1.S1_at	15.3423	15.3886	13.2771
Mtr.22869.1.S1_at	9.48604	11.3831	11.6701
Mtr.2287.1.S1_at	12.0342	10.4351	14.9748
Mtr.22870.1.S1_at	15.8084	19.4596	15.5271
Mtr.22871.1.S1_at	5.85573	7.519	5.79055
Mtr.22872.1.S1_at	22.4595	23.5228	20.0502
Mtr.22873.1.S1_s_at	4043.94	3679.47	3620.4
Mtr.22874.1.S1_at	7.71715	9.70208	7.66934
Mtr.22877.1.S1_x_at	5.39359	5.45098	6.12546
Mtr.22878.1.S1_x_at	10.3419	11.5513	8.77479
Mtr.2288.1.S1_at	144.488	74.8821	53.8984
Mtr.22884.1.S1_at	11.9501	13.9247	11.1062
Mtr.22885.1.S1_at	8.6002	13.3542	11.7195
Mtr.22886.1.S1_at	13.0088	19.6003	11.7396
Mtr.22887.1.S1_at	14.8415	17.8803	16.8468
Mtr.22888.1.S1_at	8.46319	7.06049	7.91271
Mtr.22889.1.S1_at	10.7306	11.6904	10.3178
