Probeset	Nod_28dpi_1	Nod_28dpi_2	Nod_28dpi_3
Mtr.12556.1.S1_at	1195.48	1088.58	1162.88
Mtr.12557.1.S1_at	561.047	640.886	1138.8
Mtr.12558.1.S1_at	220.213	150.358	303.221
Mtr.12559.1.S1_s_at	6.24452	6.26757	7.0373
Mtr.1256.1.S1_at	7.49655	10.3797	9.83243
Mtr.1256.1.S1_x_at	11.1504	7.78827	9.26449
Mtr.12560.1.S1_at	74.4835	19.8947	104.769
Mtr.12561.1.S1_at	2084.46	1807.99	1899.21
Mtr.12562.1.S1_s_at	164.333	260.561	290.14
Mtr.12563.1.S1_at	1894.23	1972.11	1947.88
Mtr.12564.1.S1_at	2122.01	2222.73	2026.52
Mtr.12565.1.S1_at	17.5775	21.138	25.9544
Mtr.12566.1.S1_at	376.999	285.986	458.196
Mtr.12567.1.S1_at	753.618	588.673	668.493
Mtr.12568.1.S1_at	357.52	352.633	357.482
Mtr.12569.1.S1_at	66.077	73.8308	66.7146
Mtr.1257.1.S1_at	7.83917	6.84168	7.9307
Mtr.12570.1.S1_at	13897.3	12930.8	13337.8
Mtr.12571.1.S1_at	1113.6	1169.73	1057.33
Mtr.12572.1.S1_at	468.554	624.575	548.849
Mtr.12574.1.S1_at	942.078	1005.58	971.057
Mtr.12575.1.S1_at	410.268	344.235	331.894
Mtr.12576.1.S1_at	662.404	522.124	430.28
Mtr.12576.1.S1_s_at	765.472	685.571	554.491
Mtr.12577.1.S1_at	384.166	351.671	316.161
Mtr.12577.1.S1_s_at	1045.27	1086.35	1017.83
Mtr.12578.1.S1_at	57.7537	51.0884	65.3628
Mtr.12579.1.S1_at	57.4487	39.3376	17.7883
Mtr.1258.1.S1_x_at	6.91056	7.51071	6.76748
Mtr.12580.1.S1_s_at	8939.43	6896.06	8174.13
Mtr.12581.1.S1_s_at	200.518	193.879	198.87
Mtr.12582.1.S1_at	8.84483	8.59871	15.0322
Mtr.12583.1.S1_at	17.9382	17.7558	17.118
Mtr.12584.1.S1_at	621.485	659.248	580.71
Mtr.12585.1.S1_at	558.402	585.912	525.269
Mtr.12586.1.S1_at	5421.1	5520.84	5538.77
Mtr.12587.1.S1_at	1225.22	1159.87	1084.95
Mtr.12588.1.S1_at	89.5467	93.9402	100.513
Mtr.12589.1.S1_at	1349.63	1364.17	1304.36
Mtr.1259.1.S1_at	10.0836	8.14076	11.381
Mtr.12590.1.S1_at	643.101	609.031	538.587
Mtr.12591.1.S1_at	2619.74	2527.11	2429.28
Mtr.12592.1.S1_at	1190.08	1175.72	1075.98
Mtr.12593.1.S1_at	1330.87	1330.85	1345.42
Mtr.12594.1.S1_at	1150.8	1225.32	930.163
Mtr.12595.1.S1_at	564.286	515.838	773.699
Mtr.12596.1.S1_at	609.366	654.312	554.803
Mtr.12597.1.S1_at	318.723	212.381	294.896
Mtr.12597.1.S1_s_at	462.699	560.139	650.785
Mtr.12598.1.S1_at	722.575	700.006	703.9
Mtr.12599.1.S1_at	775.584	687.694	661.691
Mtr.126.1.S1_at	6.85391	6.2421	8.86414
Mtr.1260.1.S1_at	82.2147	112.386	90.8206
Mtr.12600.1.S1_at	2810.43	3155.14	2694.5
Mtr.12601.1.S1_at	63.7063	35.5185	75.2008
Mtr.12602.1.S1_at	267.581	291.331	341.058
Mtr.12603.1.S1_at	9.68157	8.72959	11.3628
Mtr.12604.1.S1_at	846.711	874.718	891.486
Mtr.12605.1.S1_at	1575.37	1507.68	1862.49
Mtr.12606.1.S1_at	791.795	838.156	1182.68
Mtr.12607.1.S1_at	63.5593	125.749	77.5198
Mtr.12608.1.S1_at	1002.25	1108.67	961.811
Mtr.12609.1.S1_at	1676.64	1907.37	2069.19
Mtr.1261.1.S1_at	8.60648	9.22101	10.5517
Mtr.12610.1.S1_at	646.276	317.192	597.221
Mtr.12611.1.S1_at	6.62209	9.48695	6.27479
Mtr.12612.1.S1_at	1736.45	1989.94	1687.9
Mtr.12613.1.S1_at	16.5991	14.3423	16.0485
Mtr.12614.1.S1_at	34.3473	33.4696	26.4343
Mtr.12615.1.S1_at	879.228	859.921	1025.83
Mtr.12616.1.S1_at	861.691	764.871	715.502
Mtr.12617.1.S1_at	243.441	303.88	215.385
Mtr.12618.1.S1_at	1070.3	1278	1180.16
Mtr.12619.1.S1_at	182.251	149.444	199.189
Mtr.1262.1.S1_at	13.3216	12.4031	14.1241
Mtr.12620.1.S1_at	1563.15	1240.34	1322.82
Mtr.12621.1.S1_at	488.947	431.963	437.684
Mtr.12622.1.S1_at	16.5551	17.7153	17.4001
Mtr.12623.1.S1_at	1075.06	1029.67	1582.92
Mtr.12624.1.S1_at	70.1833	104.78	68.7128
Mtr.12625.1.S1_at	1073.6	1044.27	918.656
Mtr.12626.1.S1_at	95.1388	65.8273	157.146
Mtr.12627.1.S1_x_at	17.9459	11.8997	15.2788
Mtr.12628.1.S1_at	7.94553	8.25673	8.48977
Mtr.12629.1.S1_at	2801.24	2976.99	2773.52
Mtr.1263.1.S1_at	21.9909	32.3104	22.2137
Mtr.12630.1.S1_at	1351.12	1175.77	1160.39
Mtr.12631.1.S1_at	825.901	898.348	846.73
Mtr.12632.1.S1_at	23.386	28.4521	22.7232
Mtr.12633.1.S1_at	764.569	725.407	635.861
Mtr.12634.1.S1_at	398.549	465.653	505.613
Mtr.12635.1.S1_s_at	527.917	576.194	750.72
Mtr.12636.1.S1_at	1552.11	1421.86	1140.93
Mtr.12637.1.S1_at	79.8675	66.3695	66.9701
Mtr.12638.1.S1_at	899.893	1016.14	825.979
Mtr.12639.1.S1_at	1439.6	1517.36	1359.98
Mtr.1264.1.S1_at	7.01983	7.40647	8.52082
Mtr.12640.1.S1_at	6620.64	6449.18	5902.37
Mtr.12641.1.S1_at	676	673.238	603.734
Mtr.12642.1.S1_at	22.0185	17.9001	17.735
Mtr.12643.1.S1_at	592.093	513.099	495.241
Mtr.12644.1.S1_at	8088.44	8027.73	9282.4
Mtr.12645.1.S1_at	1194	1301.7	1256.15
Mtr.12646.1.S1_at	1732.06	2095.97	2481.68
Mtr.12647.1.S1_at	7.80935	9.86439	9.29518
Mtr.12648.1.S1_at	126.475	196.756	261.535
Mtr.12649.1.S1_at	820.708	849.215	737.38
Mtr.1265.1.S1_at	8.77509	10.2735	10.0267
Mtr.12650.1.S1_at	2262.64	2268.12	2223.17
Mtr.12651.1.S1_at	941.396	1103.81	1201.38
Mtr.12652.1.S1_s_at	244.64	214.408	167.179
Mtr.12653.1.S1_at	1230.64	1326.55	1196.08
Mtr.12654.1.S1_at	798.627	683.689	623.661
Mtr.12655.1.S1_at	1474.23	1317.52	1411.22
Mtr.12656.1.S1_at	10.8611	10.2446	20.1761
Mtr.12657.1.S1_at	2712.31	2825.1	2576.04
Mtr.12658.1.S1_at	6689.64	6977.87	7027.57
Mtr.12659.1.S1_at	120.776	121.485	89.3795
Mtr.1266.1.S1_at	271.612	366.982	360.667
Mtr.12660.1.S1_at	499.697	616.008	567.507
Mtr.12661.1.S1_at	2592.9	2751.04	2590
Mtr.12662.1.S1_at	7.45049	9.55081	9.60923
Mtr.12663.1.S1_at	6.45767	7.23296	6.56885
Mtr.12663.1.S1_s_at	8.45758	7.96187	8.7579
Mtr.12664.1.S1_at	13.618	16.7978	11.1703
Mtr.12665.1.S1_at	710.664	584.918	510.072
Mtr.12666.1.S1_at	3031.45	3011.67	3076.6
Mtr.12667.1.S1_at	41.9678	57.3549	53.918
Mtr.12668.1.S1_at	452.121	413.265	363.006
Mtr.12669.1.S1_at	48.7062	43.0327	49.7188
Mtr.1267.1.S1_at	301.935	239.336	290.283
Mtr.12670.1.S1_at	175.814	225.694	214.668
Mtr.12671.1.S1_at	154.69	196.056	175.863
Mtr.12672.1.S1_at	21.2782	34.7279	23.0105
Mtr.12673.1.S1_at	4501.44	4708.44	4277.86
Mtr.12674.1.S1_at	1663.09	1602.64	1475.65
Mtr.12675.1.S1_at	198.029	162.582	198.297
Mtr.12676.1.S1_at	352.561	330.033	386.2
Mtr.12676.1.S1_s_at	538.654	584.805	550.903
Mtr.12677.1.S1_at	2880.34	2825.83	2773.75
Mtr.12678.1.S1_at	371.013	344.335	326.873
Mtr.12679.1.S1_at	2666.43	2859.46	2824.88
Mtr.1268.1.S1_at	53.8959	57.5953	45.3789
Mtr.12680.1.S1_at	257.502	302.739	253.67
Mtr.12681.1.S1_at	15.3808	14.8286	22.1642
Mtr.12682.1.S1_at	13.0924	16.6527	13.2618
Mtr.12683.1.S1_at	29.5969	36.7433	32.3116
Mtr.12684.1.S1_at	58.5258	48.3991	22.2104
Mtr.12685.1.S1_at	474.324	414.467	411.147
Mtr.12686.1.S1_at	1050.61	1057.06	965.805
Mtr.12687.1.S1_at	14.1495	16.0459	15.7043
Mtr.12688.1.S1_at	905.953	758.782	981.739
Mtr.12689.1.S1_at	1161.87	1127.06	1101.68
Mtr.1269.1.S1_at	5.47484	7.80396	7.56086
Mtr.12690.1.S1_at	387.3	436.404	460.794
Mtr.12691.1.S1_at	5960.71	4844.83	5674.21
Mtr.12692.1.S1_s_at	2578.44	2342.64	2119.61
Mtr.12693.1.S1_at	328.19	373.415	336.967
Mtr.12694.1.S1_at	3382.86	3688.27	3062.02
Mtr.12695.1.S1_at	350.342	344.065	303.68
Mtr.12696.1.S1_at	33.2485	36.2631	36.0945
Mtr.12697.1.S1_s_at	1898.96	2258	2138.27
Mtr.12698.1.S1_at	2647.53	3198.74	2932.26
Mtr.12699.1.S1_s_at	122.629	148.542	122.677
Mtr.127.1.S1_at	1275.89	1576.05	1320.99
Mtr.1270.1.S1_at	7.5772	9.20035	7.57493
Mtr.12700.1.S1_at	407.335	417.579	345.382
Mtr.12701.1.S1_at	231.731	234.385	330.029
Mtr.12702.1.S1_at	1538.49	1625.61	1531.04
Mtr.12703.1.S1_at	961.845	986.899	894.874
Mtr.12704.1.S1_at	347.999	344.361	244.218
Mtr.12705.1.S1_at	635.465	688.223	653.361
Mtr.12706.1.S1_at	312.008	335.778	444.832
Mtr.12707.1.S1_at	71.978	66.913	71.9912
Mtr.12708.1.S1_at	1017.92	1001.69	822.184
Mtr.12709.1.S1_at	1376.79	1437.02	1166.34
Mtr.1271.1.S1_x_at	7.46322	6.45967	6.97148
Mtr.12710.1.S1_at	1142.2	703.523	1163.95
Mtr.12711.1.S1_s_at	232.572	254.356	142.948
Mtr.12712.1.S1_at	60.9042	155.695	57.7967
Mtr.12713.1.S1_at	1123.49	1265.72	1255.3
Mtr.12714.1.S1_at	1715.44	1285.5	1551.52
Mtr.12715.1.S1_at	48.9018	39.315	65.6096
Mtr.12716.1.S1_at	2438.33	2362.03	2667.83
Mtr.12717.1.S1_at	5372.56	4882.53	5752.24
Mtr.12718.1.S1_at	888.028	1082.68	1075.39
Mtr.12719.1.S1_at	904.479	857.565	1070.63
Mtr.1272.1.S1_at	206.405	158.389	183.56
Mtr.1272.1.S1_s_at	2031.24	1964.39	2027.27
Mtr.12720.1.S1_at	1997.59	1943.81	1740.08
Mtr.12721.1.S1_at	1378.91	1652.45	1377.64
Mtr.12722.1.S1_at	163.399	158.846	155.902
Mtr.12723.1.S1_at	46.0498	67.6931	71.0298
Mtr.12724.1.S1_at	743.857	621.703	549.695
Mtr.12725.1.S1_at	423.152	360.433	335.108
Mtr.12726.1.S1_at	399.86	342.257	320.931
Mtr.12728.1.S1_at	1544.83	1407.62	1246.41
Mtr.12729.1.S1_at	272.898	340.552	256.017
Mtr.1273.1.S1_s_at	6.15996	6.19306	6.81033
Mtr.12730.1.S1_at	861.348	1030.49	987.449
Mtr.12731.1.S1_at	1532.19	1635.61	1541.83
Mtr.12732.1.S1_at	5039.74	3544.47	4142.76
Mtr.12733.1.S1_at	31.338	41.5177	24.6995
Mtr.12734.1.S1_at	5476.57	5571.85	5199.5
Mtr.12735.1.S1_at	1474.91	997.238	1089.89
Mtr.12736.1.S1_at	15.7371	13.8363	12.9496
Mtr.12737.1.S1_at	645.197	722.399	808.072
Mtr.12738.1.S1_at	136.384	123.489	152.962
Mtr.12739.1.S1_at	666.61	509.793	519.195
Mtr.1274.1.S1_at	10.1518	12.3911	12.2443
Mtr.12740.1.S1_at	812.444	867.713	752.715
Mtr.12741.1.S1_at	79.6905	77.8549	79.7409
Mtr.12742.1.S1_at	5.72839	8.40234	4.80731
Mtr.12743.1.S1_s_at	404.587	334.108	366.967
Mtr.12744.1.S1_at	22.1268	22.2039	23.4771
Mtr.12745.1.S1_at	653.87	601.57	580.066
Mtr.12747.1.S1_at	3041.17	2888.69	2757.58
Mtr.12748.1.S1_at	985.762	947.942	786.714
Mtr.12749.1.S1_at	379.203	315.863	311.427
Mtr.1275.1.S1_at	8.60648	9.1096	11.7654
Mtr.12750.1.S1_at	76.7087	78.5978	66.98
Mtr.12751.1.S1_at	686.207	659.83	576.632
Mtr.12752.1.S1_at	8390.22	6904.18	7525.91
Mtr.12753.1.S1_at	212.474	299.518	367.931
Mtr.12754.1.S1_at	510.784	531.184	528.736
Mtr.12755.1.S1_at	1330.7	1147.17	1185.28
Mtr.12755.1.S1_s_at	400.925	296.684	306.897
Mtr.12756.1.S1_at	850.118	857.717	972.53
Mtr.12757.1.S1_at	99.9541	76.0377	82.3495
Mtr.12758.1.S1_at	75.2967	73.2504	83.1926
Mtr.12759.1.S1_at	883.394	871.7	772.662
Mtr.1276.1.S1_at	8.03333	8.5947	11.963
Mtr.12760.1.S1_at	74.5601	91.4655	82.5435
Mtr.12762.1.S1_at	19.4155	25.0285	26.7402
Mtr.12762.1.S1_s_at	171.67	199.892	200.606
Mtr.12763.1.S1_at	11.6597	11.2273	10.4648
Mtr.12763.1.S1_s_at	1066.49	933.386	934.323
Mtr.12764.1.S1_at	103.234	85.752	69.1862
Mtr.12765.1.S1_at	1190.12	1231.59	1037.44
Mtr.12766.1.S1_at	688.116	613.464	594.958
Mtr.12767.1.S1_at	241.183	272.933	251.65
Mtr.12768.1.S1_at	793.931	944.21	659.336
Mtr.12769.1.S1_at	386.515	515.432	369.453
Mtr.1277.1.S1_at	12.2095	9.83098	15.4857
Mtr.12770.1.S1_at	1857.23	2012.18	1634.56
Mtr.12771.1.S1_at	655.222	504.683	956.135
Mtr.12772.1.S1_at	150.97	121.79	74.411
Mtr.12773.1.S1_at	4202.72	3568.99	3969.49
Mtr.12774.1.S1_at	8.81812	10.7315	8.81812
Mtr.12774.1.S1_s_at	19.4379	18.2507	20.2
Mtr.12775.1.S1_at	76.1339	64.7417	151.026
Mtr.12776.1.S1_at	25.3883	24.8489	20.7702
Mtr.12777.1.S1_at	272.651	209.874	202.438
Mtr.12778.1.S1_at	26.5798	11.9362	13.663
Mtr.12779.1.S1_at	28.3281	25.4109	25.494
Mtr.1278.1.S1_at	7.95242	7.37111	7.26996
Mtr.12780.1.S1_s_at	552.109	524.728	381.203
Mtr.12781.1.S1_at	605.551	764.219	558.527
Mtr.12782.1.S1_at	667.852	636.715	599.278
Mtr.12783.1.S1_at	9.75047	7.87503	11.5289
Mtr.12784.1.S1_at	1490.54	1508.99	1379.37
Mtr.12785.1.S1_at	298.459	281.537	414.437
Mtr.12786.1.S1_at	87.8804	96.6859	78.5258
Mtr.12787.1.S1_at	251.085	249.642	240.337
Mtr.12788.1.S1_at	438.943	436.415	459.37
Mtr.12788.1.S1_s_at	497.668	517.411	549.342
Mtr.12789.1.S1_at	1071.87	896.048	895.767
Mtr.1279.1.S1_at	12.1596	13.6587	14.1383
Mtr.12790.1.S1_at	509.073	564.893	481.35
Mtr.12791.1.S1_at	471.773	619.439	385.964
Mtr.12792.1.S1_at	4445.59	3438.31	3800.35
Mtr.12793.1.S1_at	233.093	213.331	219.817
Mtr.12794.1.S1_at	684.825	671.232	530.922
Mtr.12795.1.S1_at	535.144	456.744	546.846
Mtr.12796.1.S1_at	338.761	382.138	355.941
Mtr.12797.1.S1_at	8.96969	7.02315	8.3925
Mtr.12798.1.S1_at	13.3754	14.978	8.52995
Mtr.12799.1.S1_at	14.254	11.5705	17.1902
Mtr.128.1.S1_at	6.71214	8.41135	6.9265
Mtr.12800.1.S1_at	69.8872	78.0949	71.2118
Mtr.12801.1.S1_s_at	199.349	206.049	202.338
Mtr.12802.1.S1_at	93.614	88.3308	95.9803
Mtr.12803.1.S1_at	1211.13	1265.3	1341.62
Mtr.12804.1.S1_at	111.68	105.631	51.5454
Mtr.12804.1.S1_s_at	188.093	218.5	152.039
Mtr.12805.1.S1_at	9.28751	12.8468	15.9911
Mtr.12806.1.S1_at	31.6943	17.7702	174.972
Mtr.12807.1.S1_at	54.5135	92.1033	145.96
Mtr.12808.1.S1_at	40.6481	29.3739	39.3506
Mtr.12809.1.S1_at	53.7454	35.8133	36.6995
Mtr.1281.1.S1_at	54.046	62.8132	62.868
Mtr.12810.1.S1_at	450.581	432.76	375.375
Mtr.12811.1.S1_at	1085.46	1084.09	1091.77
Mtr.12812.1.S1_at	786.871	722.117	548.336
Mtr.12813.1.S1_at	100.593	53.98	159.009
Mtr.12814.1.S1_at	78.3128	71.015	71.2548
Mtr.12815.1.S1_at	945.504	966.49	966.967
Mtr.12816.1.S1_at	152.697	163.133	257.683
Mtr.12817.1.S1_at	33.9578	56.8628	42.5421
Mtr.12818.1.S1_at	878.038	866.388	816.306
Mtr.12819.1.S1_at	1465.94	1477.42	1627.02
Mtr.1282.1.S1_at	7.15977	8.55121	7.49128
Mtr.12820.1.S1_at	380.974	336.757	343.317
Mtr.12821.1.S1_at	388.747	382.138	436.881
Mtr.12821.1.S1_s_at	415.426	458.251	411.795
Mtr.12822.1.S1_at	472.293	562.215	919.112
Mtr.12823.1.S1_at	495.416	471.061	480.501
Mtr.12824.1.S1_at	58.7175	56.2646	45.82
Mtr.12825.1.S1_at	2772.96	2864.5	2701.64
Mtr.12826.1.S1_s_at	648.721	786.346	640.424
Mtr.12827.1.S1_at	455.182	405.351	450.85
Mtr.12828.1.S1_at	681.557	714.837	630.857
Mtr.12829.1.S1_at	3115.49	3096.01	3173.12
Mtr.1283.1.S1_at	6.8334	8.90067	7.81608
Mtr.12830.1.S1_at	1154.7	1438.01	1083.2
Mtr.12831.1.S1_at	224.947	227.529	245.579
Mtr.12832.1.S1_at	492.29	470.932	557.868
Mtr.12833.1.S1_at	75.3432	92.2254	41.8854
Mtr.12834.1.S1_at	8.02277	11.8012	7.27343
Mtr.12835.1.S1_at	1279.99	1239.73	1132.48
Mtr.12836.1.S1_at	935.486	891.89	1065.59
Mtr.12837.1.S1_at	512.626	577.958	596.819
Mtr.12838.1.S1_at	126.641	208.862	191.596
Mtr.12839.1.S1_at	8.09507	7.16025	8.62663
Mtr.12840.1.S1_at	11.2804	14.7768	12.9626
Mtr.12841.1.S1_at	1410.33	1417.72	1566.18
Mtr.12842.1.S1_at	17.922	11.3104	10.9724
Mtr.12843.1.S1_at	1930.01	1854.77	1951.65
Mtr.12844.1.S1_at	10.364	8.11951	8.50343
Mtr.12845.1.S1_at	746.526	694.293	621.639
Mtr.12846.1.S1_at	57.7695	49.9053	208.285
Mtr.12847.1.S1_at	141.766	153.573	124.438
Mtr.12848.1.S1_at	1036.76	938.463	787.111
Mtr.12849.1.S1_at	1989.31	1804.64	1897.39
Mtr.1285.1.S1_at	2170.95	2002.22	2067.73
Mtr.1285.1.S1_s_at	3180.12	3181.17	3369.68
Mtr.12850.1.S1_at	145.666	173.975	152.827
Mtr.12851.1.S1_at	8.09507	8.12084	6.75158
Mtr.12852.1.S1_at	443.465	469.919	489.83
Mtr.12853.1.S1_at	1641.89	1528.91	1485.6
Mtr.12854.1.S1_at	7439.15	7852.49	6949.93
Mtr.12855.1.S1_at	516.167	382.589	328.818
Mtr.12856.1.S1_at	39.5574	58.7839	52.4549
Mtr.12857.1.S1_at	13.9697	23.2628	17.6579
Mtr.12858.1.S1_at	253.597	318.177	253.329
Mtr.12859.1.S1_at	197.748	194.8	235.007
Mtr.12860.1.S1_at	85.3748	81.8022	58.1878
Mtr.12861.1.S1_at	440.042	505.846	440.328
Mtr.12862.1.S1_at	128.934	70.0656	47.7523
Mtr.12863.1.S1_at	25.88	32.1466	23.8794
Mtr.12864.1.S1_at	6.61331	7.27969	7.26996
Mtr.12865.1.S1_at	135.613	142.559	88.4553
Mtr.12865.1.S1_s_at	646.037	623.975	553.003
Mtr.12866.1.S1_at	197.661	133.644	191.641
Mtr.12867.1.S1_s_at	51.2452	45.7423	46.445
Mtr.12868.1.S1_at	30.0308	47.1982	36.744
Mtr.12869.1.S1_at	513.14	677.765	637.288
Mtr.1287.1.S1_at	6.61888	7.20733	7.87182
Mtr.12870.1.S1_at	316.767	309.087	251.391
Mtr.12871.1.S1_at	9.97954	9.52099	9.20611
Mtr.12872.1.S1_at	2276.22	2254.97	2164.94
Mtr.12873.1.S1_at	692.412	670.793	681.45
Mtr.12874.1.S1_at	1524.89	1356.86	1344.25
Mtr.12875.1.S1_at	6.27978	6.96161	6.8631
Mtr.12876.1.S1_at	32.7591	19.5787	26.324
Mtr.12877.1.S1_at	75.8515	62.5375	46.525
Mtr.12878.1.S1_at	5528.9	5476.41	4781.32
Mtr.12879.1.S1_at	271.116	284.825	297.069
Mtr.12880.1.S1_at	53.0807	35.4701	44.159
Mtr.12881.1.S1_at	662.218	876.029	371.72
Mtr.12882.1.S1_at	405.261	398.874	470.741
Mtr.12883.1.S1_at	603.841	520.253	519.589
Mtr.12884.1.S1_at	28.2871	50.3786	40.2264
Mtr.12885.1.S1_at	1083.31	1113.07	1287.81
Mtr.12886.1.S1_at	73.5946	39.995	58.0097
Mtr.12887.1.S1_at	12.0736	12.8725	16.6511
Mtr.12888.1.S1_at	239.776	225.96	230.644
Mtr.12889.1.S1_at	29.6815	19.6372	28.4997
Mtr.1289.1.S1_x_at	6.85432	6.98488	7.8133
Mtr.12890.1.S1_at	171.819	167.105	149.192
Mtr.12891.1.S1_at	545.951	436.45	410.923
Mtr.12892.1.S1_at	960.478	919.932	790.563
Mtr.12893.1.S1_at	518.779	508.572	483.119
Mtr.12894.1.S1_at	740.077	777.216	594.534
Mtr.12895.1.S1_at	699.796	630.269	601.35
Mtr.12896.1.S1_s_at	134.635	171.626	154.26
Mtr.12897.1.S1_at	1403.6	1150.99	1125.7
Mtr.12898.1.S1_at	107.212	125.493	113.005
Mtr.12899.1.S1_at	8.25125	7.05205	11.9268
Mtr.12899.1.S1_s_at	9.81388	12.1025	13.7146
Mtr.129.1.S1_at	320.813	291.53	284.829
Mtr.1290.1.S1_x_at	6.59983	5.96541	6.91969
Mtr.12900.1.S1_at	5.26032	5.62366	5.73746
Mtr.12901.1.S1_at	236.714	221.236	158.649
Mtr.12902.1.S1_s_at	678.727	819.268	681.285
Mtr.12903.1.S1_at	437.816	405.923	387.477
Mtr.12904.1.S1_at	58.8399	72.9613	86.0817
Mtr.12905.1.S1_at	127.913	119.457	116.894
Mtr.12906.1.S1_at	9.00591	10.2599	10.7821
Mtr.12907.1.S1_at	254.57	271.141	284.658
Mtr.12908.1.S1_at	190.358	223.974	164.241
Mtr.12909.1.S1_at	83.4479	85.4834	70.6856
Mtr.1291.1.S1_at	8.33599	8.77736	6.88415
Mtr.12910.1.S1_at	67.3886	33.9043	59.8395
Mtr.12910.1.S1_s_at	122.957	130.597	103.351
Mtr.12911.1.S1_at	120.648	106.751	129.673
Mtr.12911.1.S1_s_at	308.233	445.316	356.445
Mtr.12912.1.S1_at	984.207	942.54	1009.65
Mtr.12913.1.S1_at	122.988	126.751	88.6403
Mtr.12914.1.S1_at	245.504	223.11	320.95
Mtr.12915.1.S1_at	1485.71	1383.62	1269.02
Mtr.12916.1.S1_at	16.6429	21.8536	44.04
Mtr.12917.1.S1_at	13.6588	18.9829	18.5739
Mtr.12918.1.S1_at	32.1524	30.5686	38.72
Mtr.12919.1.S1_at	8.68896	8.7767	10.3489
Mtr.1292.1.S1_at	7.07965	8.0977	7.24656
Mtr.12920.1.S1_s_at	40.6231	58.4722	107.483
Mtr.12921.1.S1_at	18.1011	18.5831	21.6907
Mtr.12922.1.S1_at	247.332	296.978	208.553
Mtr.12923.1.S1_at	413.38	583.107	522.568
Mtr.12924.1.S1_at	569.55	557.91	588.11
Mtr.12925.1.S1_at	642.069	634.192	591.892
Mtr.12926.1.S1_at	1233.97	1045.48	1066.84
Mtr.12927.1.S1_at	41.7897	45.4016	37.6094
Mtr.12928.1.S1_at	260.25	267.093	256.511
Mtr.12929.1.S1_at	1291.36	1281	1146.95
Mtr.1293.1.S1_at	6.57168	6.6527	7.08976
Mtr.12930.1.S1_at	24.685	38.9672	58.5159
Mtr.12931.1.S1_at	20.7081	23.3933	26.9619
Mtr.12932.1.S1_at	711.985	969.644	865.711
Mtr.12933.1.S1_at	258.963	258.85	232.781
Mtr.12934.1.S1_at	1195.88	1363.86	1289.09
Mtr.12935.1.S1_at	503.646	451.101	412.15
Mtr.12936.1.S1_at	247.714	229.212	236.365
Mtr.12937.1.S1_s_at	165.699	229.483	200.348
Mtr.12938.1.S1_at	296.536	322.754	324.56
Mtr.12939.1.S1_at	118.26	195.944	82.7745
Mtr.12940.1.S1_at	44.42	80.842	69.6441
Mtr.12941.1.S1_at	250.401	254.769	254.96
Mtr.12942.1.S1_at	9.71434	11.6347	7.56345
Mtr.12943.1.S1_at	124.449	164.184	109.935
Mtr.12944.1.S1_at	119.047	73.8685	135.966
Mtr.12945.1.S1_at	1064.27	1114.65	1007.82
Mtr.12946.1.S1_at	637.575	579.603	788.635
Mtr.12947.1.S1_at	561.416	760.675	686.693
Mtr.12948.1.S1_at	284.466	246.542	215.913
Mtr.12949.1.S1_at	19.0169	21.6806	22.1841
Mtr.12950.1.S1_at	35.1797	33.0699	160.346
Mtr.12951.1.S1_at	367.388	322.505	332.954
Mtr.12952.1.S1_at	1404.4	1248.38	1387.31
Mtr.12953.1.S1_at	602.441	666.072	636.549
Mtr.12954.1.S1_at	37.663	38.3136	37.9524
Mtr.12955.1.S1_at	180.336	196.065	180.991
Mtr.12956.1.S1_at	1761.33	1384.44	1641.75
Mtr.12957.1.S1_at	10.9004	10.061	12.4632
Mtr.12958.1.S1_at	27.6169	43.0306	58.2371
Mtr.12959.1.S1_at	10.7012	9.57543	15.8566
Mtr.12959.1.S1_s_at	10.6286	15.8145	19.4749
Mtr.1296.1.S1_at	16.4608	19.0386	17.0799
Mtr.12960.1.S1_at	566.041	567.507	540.463
Mtr.12961.1.S1_at	124.911	100.932	102.736
Mtr.12962.1.S1_at	99.6446	108.946	105.455
Mtr.12964.1.S1_at	10.1018	11.5225	14.9736
Mtr.12965.1.S1_at	6.03198	6.11851	6.957
Mtr.12966.1.S1_at	9.01311	9.66684	16.7326
Mtr.12967.1.S1_at	26.0748	30.9064	28.2143
Mtr.12968.1.S1_at	1247.56	1107.32	1077.7
Mtr.12969.1.S1_at	1024.96	1129.14	1139.24
Mtr.1297.1.S1_x_at	6.84902	5.21791	5.42963
Mtr.12970.1.S1_at	267.806	296.539	288.779
Mtr.12971.1.S1_at	390.412	397.394	343.458
Mtr.12972.1.S1_at	690.212	896.47	848.214
Mtr.12973.1.S1_at	1059.32	1087.67	1178.21
Mtr.12974.1.S1_at	19.3951	19.3695	24.2107
Mtr.12975.1.S1_at	221.037	234.488	255.658
Mtr.12976.1.S1_at	115.079	151.139	112.083
Mtr.12977.1.S1_at	585.853	565.313	480.158
Mtr.12978.1.S1_at	921.347	829.119	706.774
Mtr.12979.1.S1_at	40.1145	53.8774	49.1958
Mtr.1298.1.S1_at	74.4596	90.9462	82.8698
Mtr.12980.1.S1_at	26.8811	12.1246	21.7823
Mtr.12981.1.S1_at	23.7554	12.782	24.6454
Mtr.12982.1.S1_at	591.96	596.156	658.723
Mtr.12983.1.S1_at	1469.69	1568.44	1477.45
Mtr.12984.1.S1_at	12.1232	10.4148	11.694
