Probeset	Nod_14dpi_1	Nod_14dpi_2	Nod_14dpi_3
Mtr.10063.1.S1_at	8.72946	6.93121	7.74468
Mtr.10064.1.S1_at	15.952	14.1709	22.4394
Mtr.10065.1.S1_at	67.8234	40.6156	52.8185
Mtr.10066.1.S1_at	207.993	220.754	173.925
Mtr.10067.1.S1_at	12.611	11.9863	9.41451
Mtr.10067.1.S1_s_at	356.772	345.293	372.572
Mtr.10068.1.S1_at	155.089	170.014	183.299
Mtr.10069.1.S1_at	14.1366	14.6038	19.9648
Mtr.1007.1.S1_at	17.1028	32.3953	18.3556
Mtr.10070.1.S1_at	131.696	141.876	144.936
Mtr.10071.1.S1_at	133.812	71.3764	128.306
Mtr.10071.1.S1_s_at	221.675	185.576	320.421
Mtr.10072.1.S1_at	566.344	504.986	450.907
Mtr.10073.1.S1_at	27.1518	14.2883	15.2539
Mtr.10074.1.S1_at	6.40429	8.45263	6.57865
Mtr.10076.1.S1_at	6.79237	16.1503	9.52917
Mtr.10077.1.S1_at	295.858	184.54	190.301
Mtr.10078.1.S1_at	6.59132	6.87832	6.40625
Mtr.10079.1.S1_at	643.672	817.108	876.731
Mtr.1008.1.S1_at	6.565	8.29781	6.75082
Mtr.10080.1.S1_at	8.41505	7.66024	7.98872
Mtr.10081.1.S1_at	11.7772	8.07044	9.62501
Mtr.10081.1.S1_s_at	17.4826	24.237	16.0246
Mtr.10082.1.S1_at	65.9196	35.243	48.6191
Mtr.10083.1.S1_at	12.304	10.1217	15.3234
Mtr.10084.1.S1_at	63.8039	73.3541	62.1832
Mtr.10085.1.S1_at	925.132	974.535	564.951
Mtr.10086.1.S1_at	115.432	102.78	89.2754
Mtr.10086.1.S1_s_at	221.346	235.075	213.768
Mtr.10087.1.S1_at	9.68035	11.655	13.8021
Mtr.10088.1.S1_at	452.983	439.701	419.17
Mtr.10089.1.S1_at	6.61477	7.57888	5.64482
Mtr.1009.1.S1_at	9.61101	7.23285	5.73233
Mtr.10090.1.S1_at	74.0291	108.586	112.389
Mtr.10091.1.S1_at	13.596	20.4117	29.5935
Mtr.10092.1.S1_at	705.505	1131.06	1023.28
Mtr.10093.1.S1_at	6.95671	6.43936	7.0017
Mtr.10093.1.S1_x_at	7.40108	6.43876	7.79586
Mtr.10094.1.S1_at	8.41212	10.6211	12.5558
Mtr.10095.1.S1_at	6.52698	6.31568	7.70299
Mtr.10096.1.S1_at	6.59366	5.33785	6.55394
Mtr.10097.1.S1_at	47.5976	18.2687	22.7536
Mtr.10098.1.S1_at	8.2605	14.3883	10.4061
Mtr.10099.1.S1_s_at	64.5674	32.6189	55.4824
Mtr.101.1.S1_at	4.80777	6.21628	5.37154
Mtr.1010.1.S1_at	45.8884	51.5627	46.1556
Mtr.10100.1.S1_at	17.1077	14.1535	17.8522
Mtr.10101.1.S1_at	272.982	94.035	163.642
Mtr.10102.1.S1_at	612.342	564.794	484.185
Mtr.10103.1.S1_at	7.73826	7.9227	9.94049
Mtr.10104.1.S1_at	72.5459	88.7785	56.5326
Mtr.10105.1.S1_at	6.84966	6.18878	6.4707
Mtr.10105.1.S1_s_at	93.8214	57.0685	78.5163
Mtr.10106.1.S1_at	39.7876	27.1857	20.5757
Mtr.10107.1.S1_at	86.8119	35.1795	54.9282
Mtr.10107.1.S1_s_at	122.338	120.353	169.415
Mtr.10108.1.S1_at	7.71988	7.31939	6.82448
Mtr.10109.1.S1_s_at	60.1777	38.0297	38.9854
Mtr.1011.1.S1_at	16.0226	11.6792	11.1057
Mtr.10110.1.S1_at	951.637	884.481	918.504
Mtr.10111.1.S1_at	14.2107	12.762	11.1534
Mtr.10112.1.S1_at	10.8344	9.91399	10.469
Mtr.10113.1.S1_at	16.9334	14.6417	21.5342
Mtr.10114.1.S1_at	8.95268	7.23259	11.8775
Mtr.10115.1.S1_at	92.9746	51.2899	67.1854
Mtr.10116.1.S1_at	461.213	366.163	414.114
Mtr.10116.1.S1_s_at	139.339	109.188	112.28
Mtr.10117.1.S1_at	15.78	15.8403	18.1132
Mtr.10118.1.S1_at	31.3259	29.8378	22.1511
Mtr.10119.1.S1_at	98.1425	70.0018	80.4494
Mtr.1012.1.S1_at	10.9997	16.9535	15.3601
Mtr.10120.1.S1_at	474.096	508.211	524.883
Mtr.10121.1.S1_at	102.107	76.6734	80.503
Mtr.10122.1.S1_at	7.04547	8.70926	7.51521
Mtr.10123.1.S1_at	313.703	278.785	310.906
Mtr.10124.1.S1_at	7.15822	7.68239	9.15231
Mtr.10125.1.S1_at	8.21588	5.79598	6.21091
Mtr.10126.1.S1_at	1422.59	1713.67	1469.45
Mtr.10127.1.S1_at	10.1302	12.6212	8.00849
Mtr.10127.1.S1_s_at	27.3704	56.3878	27.9137
Mtr.10128.1.S1_at	66.1985	73.2627	64.5748
Mtr.10129.1.S1_at	325.57	223.952	273.652
Mtr.1013.1.S1_at	6.62882	10.3141	7.92119
Mtr.10130.1.S1_at	226.397	177.049	231.207
Mtr.10131.1.S1_at	38.488	38.9506	46.8963
Mtr.10132.1.S1_at	206.239	202.331	181.793
Mtr.10133.1.S1_at	436.2	517.892	521.138
Mtr.10134.1.S1_at	15.5021	19.676	11.1264
Mtr.10135.1.S1_at	45.1992	26.0463	67.3016
Mtr.10136.1.S1_at	36.81	19.8759	26.043
Mtr.10137.1.S1_at	142.533	79.1937	93.0441
Mtr.10138.1.S1_at	659.542	666.442	696.381
Mtr.10139.1.S1_at	154.144	131.353	147.992
Mtr.1014.1.S1_at	146.024	180.776	143.304
Mtr.10140.1.S1_at	171.357	118.613	96.2793
Mtr.10141.1.S1_at	94.2979	44.2888	34.7765
Mtr.10142.1.S1_at	90.5201	28.6223	52.9218
Mtr.10143.1.S1_at	8.99732	6.90003	8.45935
Mtr.10144.1.S1_at	80.6339	47.1038	73.6713
Mtr.10145.1.S1_at	54.385	29.6216	34.1847
Mtr.10146.1.S1_at	7.00202	8.69994	9.19057
Mtr.10146.1.S1_s_at	9.44927	10.1395	11.3452
Mtr.10147.1.S1_at	10.5142	10.6556	9.57419
Mtr.10148.1.S1_at	20.3039	11.972	27.3398
Mtr.10149.1.S1_at	7.99424	7.59767	6.9343
Mtr.1015.1.S1_at	37.3481	36.7681	34.2964
Mtr.10150.1.S1_at	11.0636	9.7907	9.82411
Mtr.10151.1.S1_s_at	109.397	55.7192	62.7608
Mtr.10152.1.S1_at	215.837	197.548	173.638
Mtr.10153.1.S1_at	10.6081	7.24316	8.69558
Mtr.10153.1.S1_s_at	30.45	11.8056	12.1265
Mtr.10154.1.S1_at	7.01152	8.2433	9.0196
Mtr.10155.1.S1_at	232.301	123.363	184.041
Mtr.10156.1.S1_at	139.853	40.0481	98.6714
Mtr.10157.1.S1_at	297.315	231.8	293.426
Mtr.10158.1.S1_at	458.529	341.824	337.875
Mtr.10159.1.S1_at	89.7088	111.061	134.255
Mtr.1016.1.S1_at	41.6649	40.444	42.8624
Mtr.10160.1.S1_at	6.40425	6.43372	5.30561
Mtr.10160.1.S1_x_at	7.36471	5.57886	5.99494
Mtr.10161.1.S1_at	482.835	517.544	531.117
Mtr.10162.1.S1_at	208.466	79.0997	102.332
Mtr.10163.1.S1_at	138.723	65.4182	72.1996
Mtr.10164.1.S1_at	52.9982	25.3767	45.9102
Mtr.10165.1.S1_at	2121.72	1435.31	3102.45
Mtr.10166.1.S1_at	624.711	758.123	744.466
Mtr.10167.1.S1_at	104.351	55.7691	66.5961
Mtr.10168.1.S1_at	116.553	66.0148	67.9112
Mtr.10169.1.S1_at	90.5889	72.4887	97.4917
Mtr.1017.1.S1_at	7.01273	7.64184	7.43782
Mtr.10170.1.S1_at	45.4595	17.3001	19.6715
Mtr.10171.1.S1_at	117.724	68.4485	89.5423
Mtr.10172.1.S1_at	200.122	105.971	129.625
Mtr.10173.1.S1_at	593.341	286.019	312.722
Mtr.10174.1.S1_at	5.6236	7.44901	7.28862
Mtr.10175.1.S1_at	728.712	1350.86	1573.32
Mtr.10176.1.S1_at	216.468	283.167	328.442
Mtr.10177.1.S1_at	78.9388	61.6555	46.2654
Mtr.10178.1.S1_at	361.393	462.764	376.611
Mtr.10179.1.S1_at	12.1054	12.7198	13.4363
Mtr.1018.1.S1_at	8.89339	12.0055	10.7433
Mtr.1018.1.S1_s_at	418.752	394.659	470.509
Mtr.10180.1.S1_at	28.0475	35.6728	31.8545
Mtr.10181.1.S1_at	107.11	94.115	84.0222
Mtr.10182.1.S1_at	10.6101	12.5479	10.6278
Mtr.10183.1.S1_s_at	64.2738	36.1547	59.7057
Mtr.10184.1.S1_at	34.9546	18.477	34.4339
Mtr.10185.1.S1_at	56.0539	52.4927	85.5571
Mtr.10186.1.S1_at	12.3809	19.4346	14.3874
Mtr.10187.1.S1_at	539.816	347.094	190.873
Mtr.10188.1.S1_at	34.3696	14.1931	24.2432
Mtr.10188.1.S1_x_at	39.2737	28.2651	24.5547
Mtr.10189.1.S1_at	65.3559	33.2562	51.222
Mtr.1019.1.S1_at	8.69429	6.88112	7.42087
Mtr.10190.1.S1_at	29.4853	17.437	16.4984
Mtr.10191.1.S1_at	15.5856	15.8499	10.8192
Mtr.10192.1.S1_at	16.4609	32.6838	20.9866
Mtr.10193.1.S1_at	211.449	154.129	158.922
Mtr.10194.1.S1_at	76.8865	93.0155	59.8136
Mtr.10195.1.S1_at	8.32974	6.23073	7.85979
Mtr.10196.1.S1_at	27.2162	32.5714	26.0423
Mtr.10197.1.S1_at	240.424	206.026	234.484
Mtr.10198.1.S1_at	9.76794	11.6593	14.357
Mtr.10199.1.S1_at	791.978	755.605	776.661
Mtr.10199.1.S1_s_at	636.908	587.897	753.068
Mtr.102.1.S1_x_at	25.9869	35.2063	32.9885
Mtr.1020.1.S1_at	158.234	85.5037	74.1
Mtr.10200.1.S1_at	1100.19	1063.75	1280.14
Mtr.10201.1.S1_at	48.4728	46.626	40.528
Mtr.10202.1.S1_at	133.183	93.7472	121.795
Mtr.10203.1.S1_at	608.578	641.864	602.616
Mtr.10203.1.S1_s_at	577.133	555.858	567.841
Mtr.10204.1.S1_at	289.554	324.559	313.003
Mtr.10205.1.S1_at	106.284	106.664	92.9007
Mtr.10206.1.S1_at	5.41623	5.52144	6.39155
Mtr.10207.1.S1_at	13.4919	14.0452	22.3053
Mtr.10208.1.S1_at	6.40647	6.3736	7.29557
Mtr.10209.1.S1_at	353.789	256.115	284.451
Mtr.1021.1.S1_at	10.2235	15.528	11.5216
Mtr.10210.1.S1_at	7.08674	9.12264	9.08069
Mtr.10211.1.S1_at	440.04	503.392	712.821
Mtr.10212.1.S1_at	518.395	450.594	422.632
Mtr.10213.1.S1_at	303.67	164.132	145.344
Mtr.10214.1.S1_at	6.75999	7.67352	8.11581
Mtr.10215.1.S1_at	42.04	29.6781	38.3871
Mtr.10216.1.S1_at	124.218	124.674	81.7959
Mtr.10217.1.S1_at	10.2782	10.613	9.78721
Mtr.10218.1.S1_at	311.882	200.378	286.293
Mtr.10219.1.S1_at	128.108	126.283	160.374
Mtr.1022.1.S1_at	6.58235	6.36409	6.28548
Mtr.10220.1.S1_s_at	7.65332	10.1107	10.7995
Mtr.10221.1.S1_at	197.083	377.611	160.638
Mtr.10222.1.S1_at	146.708	77.0532	75.6686
Mtr.10223.1.S1_at	8.45672	7.12395	7.99355
Mtr.10224.1.S1_at	8.71171	17.6752	9.95543
Mtr.10225.1.S1_at	75.1513	35.345	52.5489
Mtr.10226.1.S1_at	245.621	361.321	264.288
Mtr.10227.1.S1_at	28.3877	35.7855	26.7366
Mtr.10228.1.S1_at	9.97727	8.55823	8.36216
Mtr.10229.1.S1_at	342.266	164.098	291.185
Mtr.1023.1.S1_at	5.718	6.48482	8.68619
Mtr.10230.1.S1_at	100.454	79.4285	85.1053
Mtr.10231.1.S1_at	17.6261	21.3734	12.2829
Mtr.10232.1.S1_at	68.1913	22.5688	28.1421
Mtr.10233.1.S1_at	1292.9	1222.86	1422.79
Mtr.10234.1.S1_at	5.76699	6.08649	6.37084
Mtr.10234.1.S1_s_at	27.0044	23.7586	23.6376
Mtr.10235.1.S1_at	26.6018	11.3779	33.0696
Mtr.10236.1.S1_at	14.876	12.7444	9.18576
Mtr.10237.1.S1_at	30.1096	25.7421	30.9684
Mtr.10238.1.S1_at	107.095	97.0609	109.952
Mtr.10239.1.S1_at	132.964	63.7798	120.636
Mtr.10240.1.S1_at	292.425	374.524	453.63
Mtr.10241.1.S1_at	11.9153	7.65347	7.62586
Mtr.10242.1.S1_at	239.644	254.621	252.408
Mtr.10243.1.S1_at	61.4255	56.342	52.5681
Mtr.10244.1.S1_at	85.5653	116.171	102.446
Mtr.10245.1.S1_at	330.329	305.279	314.756
Mtr.10246.1.S1_at	14.9985	24.7931	21.1951
Mtr.10247.1.S1_at	240.533	365.918	220.096
Mtr.10248.1.S1_at	462.413	238.81	507.277
Mtr.10249.1.S1_at	6315.45	5198.72	4116.38
Mtr.1025.1.S1_at	7.34322	5.55227	5.13209
Mtr.10250.1.S1_at	9.57995	8.51633	8.08647
Mtr.10251.1.S1_at	355.781	266.65	289.953
Mtr.10252.1.S1_at	9.28833	13.8648	15.9694
Mtr.10253.1.S1_at	268.341	183.534	251.064
Mtr.10254.1.S1_at	705.915	525.976	467.556
Mtr.10255.1.S1_at	379.071	183.512	205.931
Mtr.10256.1.S1_at	32.4048	22.8875	26.0885
Mtr.10257.1.S1_at	23.6396	31.3789	22.5619
Mtr.10258.1.S1_at	32.6234	13.8341	37.0596
Mtr.10259.1.S1_at	10.991	7.54804	9.80143
Mtr.10261.1.S1_at	37.9774	29.4995	30.8704
Mtr.10262.1.S1_at	41.8222	9.81365	16.9345
Mtr.10263.1.S1_at	1127.74	822.047	874.506
Mtr.10264.1.S1_at	25.4864	28.3126	39.6321
Mtr.10265.1.S1_at	186.734	155.773	147.05
Mtr.10265.1.S1_s_at	610.956	520.301	529.029
Mtr.10266.1.S1_at	62.5641	24.4568	47.9431
Mtr.10267.1.S1_at	558.051	572.048	596.034
Mtr.10267.1.S1_a_at	1657.1	1710.14	1847.76
Mtr.10268.1.S1_at	228.82	209.256	230.361
Mtr.10269.1.S1_at	49.1394	40.2957	60.2039
Mtr.1027.1.S1_at	27.5141	22.5061	24.4668
Mtr.10270.1.S1_at	291.315	134.961	127.593
Mtr.10271.1.S1_at	19.2924	20.0237	14.8587
Mtr.10272.1.S1_at	172.465	108.586	154.759
Mtr.10273.1.S1_at	164.729	117.586	144.984
Mtr.10274.1.S1_at	958.78	1566.82	1175.79
Mtr.10275.1.S1_s_at	14.3159	10.6156	10.6241
Mtr.10276.1.S1_at	20.1347	9.12174	11.0951
Mtr.10277.1.S1_at	49.9452	21.4597	23.4207
Mtr.10278.1.S1_at	227.761	186.502	171.308
Mtr.10279.1.S1_at	7.44467	6.52831	7.95726
Mtr.10279.1.S1_s_at	159.302	50.5973	74.1501
Mtr.1028.1.S1_at	7.71666	9.18358	8.17898
Mtr.10280.1.S1_at	37.51	33.8487	38.3809
Mtr.10282.1.S1_at	464.769	290.858	409.7
Mtr.10283.1.S1_at	532.362	384.692	334.637
Mtr.10284.1.S1_at	30.9913	36.7146	25.2902
Mtr.10285.1.S1_at	24.3988	33.419	61.0332
Mtr.10286.1.S1_at	75.9544	34.0692	52.091
Mtr.10287.1.S1_at	159.083	59.6458	144.774
Mtr.10288.1.S1_at	11.2363	10.9418	11.5191
Mtr.10289.1.S1_at	20.6224	15.7067	12.021
Mtr.1029.1.S1_at	8.10065	10.3922	9.61925
Mtr.10290.1.S1_at	70.5683	28.6223	48.3257
Mtr.10291.1.S1_at	747.47	863.273	880.897
Mtr.10292.1.S1_at	128.83	128.876	140.123
Mtr.10293.1.S1_at	13.5747	9.86365	8.64219
Mtr.10294.1.S1_at	470.586	276.276	293.896
Mtr.10295.1.S1_at	42.1696	28.8665	40.6719
Mtr.10296.1.S1_at	163.392	109.493	135.65
Mtr.10297.1.S1_at	14556.4	14816.7	14999.1
Mtr.10298.1.S1_at	9.47899	10.8077	9.96612
Mtr.10299.1.S1_at	5189.57	4923.57	5640.03
Mtr.103.1.S1_at	8.10792	7.90038	8.17102
Mtr.10300.1.S1_at	6849.2	7010.97	7696.31
Mtr.10301.1.S1_s_at	35.7879	36.3797	29.3668
Mtr.10302.1.S1_x_at	42.75	45.5387	30.9918
Mtr.10303.1.S1_at	3513.23	2595.88	2482.35
Mtr.10304.1.S1_at	4225.65	3384.76	3260.5
Mtr.10305.1.S1_at	3180.66	3363.71	3237.01
Mtr.10306.1.S1_at	4912.36	3933.86	3745.5
Mtr.10307.1.S1_at	511.52	298.281	373.641
Mtr.10308.1.S1_at	2109.75	1580.26	1658.4
Mtr.10309.1.S1_at	2714.4	3658.13	3778.08
Mtr.1031.1.S1_at	8.66516	10.9431	8.9098
Mtr.10310.1.S1_at	252.483	104.882	138.069
Mtr.10311.1.S1_at	314.094	325.226	1496.3
Mtr.10312.1.S1_at	27.8491	36.0296	33.655
Mtr.10313.1.S1_at	1738.51	1508.7	1906.66
Mtr.10314.1.S1_at	1045.72	830.421	1060.18
Mtr.10315.1.S1_at	1221.94	792.932	651.18
Mtr.10316.1.S1_at	4490.98	3894.84	3704
Mtr.10317.1.S1_at	291.354	314.973	289.824
Mtr.10318.1.S1_at	2961.44	3063.54	3510.64
Mtr.10319.1.S1_at	78.2956	101.047	206.88
Mtr.1032.1.S1_at	9.89661	9.43584	10.7653
Mtr.10320.1.S1_at	4525.43	3520.95	4614.49
Mtr.10321.1.S1_at	2506.64	1889.06	2008.28
Mtr.10322.1.S1_at	1809	1695.38	1798.48
Mtr.10323.1.S1_at	1695.24	1437.13	1733.47
Mtr.10324.1.S1_at	4512.84	4422.59	4618.58
Mtr.10325.1.S1_at	20.5205	16.6296	26.6026
Mtr.10326.1.S1_at	3036.96	2859.46	3202.37
Mtr.10327.1.S1_at	383.146	226.269	237.856
Mtr.10329.1.S1_at	5.53334	7.19669	6.54327
Mtr.1033.1.S1_at	229.039	286.636	388.261
Mtr.1033.1.S1_s_at	182.313	252.722	296.995
Mtr.10330.1.S1_at	77.634	32.2618	36.9298
Mtr.10330.1.S1_s_at	176.643	82.6834	143.304
Mtr.10330.1.S1_x_at	150.956	78.8241	117.244
Mtr.10331.1.S1_at	83.6118	142.144	86.037
Mtr.10332.1.S1_at	338.455	566.038	392.356
Mtr.10337.1.S1_at	692.221	594.119	605.369
Mtr.10338.1.S1_at	8.22137	7.51904	8.75278
Mtr.10338.1.S1_s_at	2596.24	1393.61	1809.93
Mtr.10339.1.S1_at	86.118	61.1001	84.0075
Mtr.1034.1.S1_at	1362.06	1425.39	1260.42
Mtr.10340.1.S1_at	1686.51	1506.42	1633.9
Mtr.10341.1.S1_at	805.934	764.766	780.53
Mtr.10342.1.S1_at	489.434	651.234	585.552
Mtr.10343.1.S1_at	13.7594	11.5504	12.6257
Mtr.10344.1.S1_at	2176.27	2025.26	2199.32
Mtr.10345.1.S1_s_at	1166.43	1396.09	1459.26
Mtr.10346.1.S1_at	117.801	46.7632	57.9944
Mtr.10347.1.S1_at	915.903	933.102	950.785
Mtr.10348.1.S1_at	33.4388	21.9988	27.9388
Mtr.10349.1.S1_at	211.348	148.179	168.286
Mtr.10349.1.S1_s_at	6110.23	4979.32	5015.72
Mtr.1035.1.S1_at	37.0444	25.2807	25.5992
Mtr.10350.1.S1_at	7.94817	7.8769	8.65676
Mtr.10351.1.S1_at	1918.55	2106.29	2561.92
Mtr.10352.1.S1_at	2384.64	1647.53	1823.78
Mtr.10353.1.S1_at	24.1056	23.7244	24.044
Mtr.10353.1.S1_s_at	76.5503	35.3796	61.6015
Mtr.10354.1.S1_at	7171.45	6775.72	7249.39
Mtr.10355.1.S1_at	3188.37	3644.38	3719.47
Mtr.10356.1.S1_at	4075.27	3846.59	3407.05
Mtr.10357.1.S1_at	7565.39	6069.64	6166.77
Mtr.10358.1.S1_at	192.952	155.583	159.942
Mtr.10359.1.S1_at	1433.38	1508.03	1498.95
Mtr.1036.1.S1_at	6.49552	6.33322	6.31341
Mtr.10360.1.S1_s_at	698.81	878.966	966.178
Mtr.10361.1.S1_at	3233.15	2329.22	4306.44
Mtr.10362.1.S1_at	8171.83	8675.54	8660.48
Mtr.10363.1.S1_x_at	330.795	236.722	349.573
Mtr.10364.1.S1_at	9.15807	9.45543	9.52136
Mtr.10365.1.S1_at	9.30313	10.3086	9.51676
Mtr.10365.1.S1_s_at	2758.34	3426.81	4139.69
Mtr.10366.1.S1_at	14.7809	11.3147	15.8374
Mtr.10367.1.S1_at	7336.01	7326.95	7657.58
Mtr.10368.1.S1_at	305.512	132.028	201.314
Mtr.10369.1.S1_at	25.1744	23.6388	12.1994
Mtr.1037.1.S1_at	13.2856	22.3308	18.759
Mtr.10370.1.S1_at	5966.66	7329.81	4244.62
Mtr.10371.1.S1_at	7784.36	6561.14	6311.11
Mtr.10372.1.S1_at	3806.33	4019.47	2857.12
Mtr.10373.1.S1_at	178.392	343.155	644.339
Mtr.10375.1.S1_at	1237.44	793.769	631.92
Mtr.10376.1.S1_at	8730.62	6092.13	7334.08
Mtr.10377.1.S1_at	144.617	186.902	185.931
Mtr.10377.1.S1_s_at	83.3912	126.07	107.501
Mtr.10378.1.S1_at	20.8985	55.553	20.8844
Mtr.10379.1.S1_at	252.87	294.024	327.643
Mtr.1038.1.S1_at	114.959	79.1309	103.089
Mtr.10380.1.S1_at	2231.04	1889.06	1733.96
Mtr.10382.1.S1_at	16169.4	16509.5	18219.3
Mtr.10383.1.S1_at	4659.17	3361.26	3830.36
Mtr.10384.1.S1_at	5220.84	3908.22	3447.59
Mtr.10385.1.S1_at	1871.55	1851.76	2217.22
Mtr.10386.1.S1_at	8820.56	8430.17	12621.8
Mtr.10387.1.S1_at	324.671	230.928	299.724
Mtr.10388.1.S1_at	249.858	1054.88	295.002
Mtr.10389.1.S1_s_at	419.435	2277.42	751.17
Mtr.1039.1.S1_at	87.2613	85.076	92.8222
Mtr.10390.1.S1_at	647.495	715.286	766.993
Mtr.10391.1.S1_at	2719.81	3595.1	3289.74
Mtr.10392.1.S1_at	14047.1	12581.3	11267.1
Mtr.10393.1.S1_at	6837.03	5554.57	6483.44
Mtr.10394.1.S1_at	1257.82	717.497	438.487
Mtr.10395.1.S1_at	109.947	33.3083	85.4005
Mtr.10396.1.S1_at	642.935	858.955	1166.17
Mtr.10397.1.S1_at	1183.61	478.188	811.695
Mtr.10398.1.S1_at	5797.74	6904.4	7074.68
Mtr.10399.1.S1_at	3851.92	2756.21	3213.82
Mtr.104.1.S1_at	8.41505	8.40616	9.47864
Mtr.1040.1.S1_at	350.526	343.262	237.151
Mtr.10400.1.S1_at	4221.07	4136.97	4475.66
Mtr.10402.1.S1_at	14.8246	31.4906	20.1191
Mtr.10403.1.S1_at	9.70099	11.2822	12.7702
Mtr.10404.1.S1_at	378.2	369.72	297.892
Mtr.10405.1.S1_at	559.61	465.74	563.121
Mtr.10406.1.S1_at	11.1337	12.515	11.8524
Mtr.10407.1.S1_at	385.918	225.407	255.208
Mtr.10407.1.S1_s_at	1413.72	1070.7	1130.84
Mtr.10408.1.S1_at	1981.68	1900.59	1837.56
Mtr.10409.1.S1_at	13666.8	12245.4	12652.8
Mtr.1041.1.S1_at	7.36564	8.38262	10.5974
Mtr.10410.1.S1_at	75.4882	79.6706	75.2253
Mtr.10410.1.S1_s_at	56.5149	38.9663	41.5547
Mtr.10411.1.S1_at	776.06	429.181	703.05
Mtr.10412.1.S1_at	16.7452	21.3436	15.1455
