Probeset	Nod_20dpi_1	Nod_20dpi_2	Nod_20dpi_3
Mtr.10047.1.S1_at	14.17	12.6312	12.2553
Mtr.10048.1.S1_at	186.674	211.236	187.016
Mtr.10049.1.S1_at	34.7747	24.9638	45.7491
Mtr.1005.1.S1_at	7.16042	8.22118	7.68942
Mtr.10050.1.S1_at	8.61936	7.62874	7.2154
Mtr.10051.1.S1_at	483.749	448.543	467.153
Mtr.10052.1.S1_at	11.6452	9.62767	10.6393
Mtr.10053.1.S1_at	2231.53	2125.08	2168.92
Mtr.10054.1.S1_at	107.519	96.4469	96.2285
Mtr.10055.1.S1_at	1328.25	1211.14	1138.73
Mtr.10056.1.S1_at	63.9573	39.3439	76.7914
Mtr.10057.1.S1_at	20.0063	25.3069	19.5941
Mtr.10058.1.S1_at	10.1037	16.6393	11.0896
Mtr.10059.1.S1_at	547.872	505.962	510.999
Mtr.1006.1.S1_at	6.27586	5.95812	6.66623
Mtr.10061.1.S1_at	28.634	43.3181	30.1729
Mtr.10062.1.S1_at	281.265	257.824	258.297
Mtr.10063.1.S1_at	8.63444	8.65446	6.17458
Mtr.10064.1.S1_at	18.4535	17.7983	17.6819
Mtr.10065.1.S1_at	73.0199	59.9571	71.4597
Mtr.10066.1.S1_at	270.929	298.386	267.706
Mtr.10067.1.S1_at	9.64578	8.46965	10.4046
Mtr.10067.1.S1_s_at	393.806	335.195	362.27
Mtr.10068.1.S1_at	150.095	149.748	154.9
Mtr.10069.1.S1_at	18.7748	18.6191	13.8261
Mtr.1007.1.S1_at	13.148	14.017	14.2171
Mtr.10070.1.S1_at	240.999	231.532	229.778
Mtr.10071.1.S1_at	113.629	141.368	100.015
Mtr.10071.1.S1_s_at	165.993	140.629	156.041
Mtr.10072.1.S1_at	494.094	533.7	469.458
Mtr.10073.1.S1_at	9.38975	10.8376	9.75271
Mtr.10074.1.S1_at	5.83819	5.64183	6.26722
Mtr.10076.1.S1_at	7.87019	9.64482	11.3829
Mtr.10077.1.S1_at	244.59	225.562	231.482
Mtr.10078.1.S1_at	8.374	7.26335	8.10083
Mtr.10079.1.S1_at	266.804	284.164	333.992
Mtr.1008.1.S1_at	6.03256	6.90645	6.74146
Mtr.10080.1.S1_at	6.16034	6.60765	5.96615
Mtr.10081.1.S1_at	10.2645	9.353	10.2504
Mtr.10081.1.S1_s_at	17.4491	21.7917	25.8518
Mtr.10082.1.S1_at	69.9057	53.3997	71.0844
Mtr.10083.1.S1_at	16.5404	11.2063	11.8304
Mtr.10084.1.S1_at	82.7331	64.8519	97.8608
Mtr.10085.1.S1_at	490.689	538.132	547.977
Mtr.10086.1.S1_at	207.459	187.952	196.093
Mtr.10086.1.S1_s_at	292.428	301.132	258.634
Mtr.10087.1.S1_at	7.11093	8.56606	8.98421
Mtr.10088.1.S1_at	455.209	471.918	427.593
Mtr.10089.1.S1_at	6.3893	7.98473	7.16291
Mtr.1009.1.S1_at	5.41528	5.32225	6.21939
Mtr.10090.1.S1_at	56.224	44.9975	49.7976
Mtr.10091.1.S1_at	12.4268	18.1063	15.5727
Mtr.10092.1.S1_at	1012.31	1046.22	1074.43
Mtr.10093.1.S1_at	10.2551	12.8855	10.9235
Mtr.10093.1.S1_x_at	8.10657	11.6394	7.40231
Mtr.10094.1.S1_at	13.7992	9.98501	12.8649
Mtr.10095.1.S1_at	6.00499	5.4618	7.09248
Mtr.10096.1.S1_at	5.3704	6.67423	6.06306
Mtr.10097.1.S1_at	25.7828	32.7034	32.4449
Mtr.10098.1.S1_at	15.246	10.6453	12.6173
Mtr.10099.1.S1_s_at	26.0046	24.9778	20.6439
Mtr.101.1.S1_at	5.77465	5.49515	6.26755
Mtr.1010.1.S1_at	50.7655	53.0096	52.771
Mtr.10100.1.S1_at	10.8278	13.4408	12.3256
Mtr.10101.1.S1_at	295.531	249.947	297.152
Mtr.10102.1.S1_at	661.185	702.914	638.104
Mtr.10103.1.S1_at	8.66366	10.9083	7.80003
Mtr.10104.1.S1_at	100.654	135.367	157.483
Mtr.10105.1.S1_at	6.17798	6.83389	6.73144
Mtr.10105.1.S1_s_at	18.7979	25.4214	39.3634
Mtr.10106.1.S1_at	27.019	21.3871	20.7381
Mtr.10107.1.S1_at	84.7187	74.276	74.7164
Mtr.10107.1.S1_s_at	149.172	109.156	140.376
Mtr.10108.1.S1_at	8.24338	9.64647	8.81102
Mtr.10109.1.S1_s_at	58.8825	61.5477	52.802
Mtr.1011.1.S1_at	16.9783	14.1304	17.9284
Mtr.10110.1.S1_at	894.284	959.857	877.424
Mtr.10111.1.S1_at	10.7317	11.8377	10.2051
Mtr.10112.1.S1_at	13.7034	10.5722	14.9823
Mtr.10113.1.S1_at	13.0857	17.1058	11.0521
Mtr.10114.1.S1_at	9.25559	18.8065	9.37911
Mtr.10115.1.S1_at	54.7136	72.8762	53.9757
Mtr.10116.1.S1_at	430.511	419.861	401.316
Mtr.10116.1.S1_s_at	173.296	186.953	180.461
Mtr.10117.1.S1_at	14.1234	17.0035	17.808
Mtr.10118.1.S1_at	11.8775	21.4097	15.0958
Mtr.10119.1.S1_at	104.491	65.6889	86.6386
Mtr.1012.1.S1_at	11.201	7.39861	12.7113
Mtr.10120.1.S1_at	472.094	435.681	431.812
Mtr.10121.1.S1_at	76.5049	60.5963	50.3992
Mtr.10122.1.S1_at	8.37108	8.99824	7.5475
Mtr.10123.1.S1_at	359.244	333.157	320.444
Mtr.10124.1.S1_at	8.00402	7.28509	7.74542
Mtr.10125.1.S1_at	8.88751	7.86872	10.1506
Mtr.10126.1.S1_at	1232.11	1093.8	1137.41
Mtr.10127.1.S1_at	13.4612	12.7228	12.3079
Mtr.10127.1.S1_s_at	24.3062	22.8257	31.8692
Mtr.10128.1.S1_at	83.3162	71.7918	85.8845
Mtr.10129.1.S1_at	324.755	345.869	305.139
Mtr.1013.1.S1_at	9.22628	9.58047	8.77634
Mtr.10130.1.S1_at	151.866	183.139	176.26
Mtr.10131.1.S1_at	43.3748	30.621	45.2556
Mtr.10132.1.S1_at	283.979	278.737	304.063
Mtr.10133.1.S1_at	510.05	565.648	507.117
Mtr.10134.1.S1_at	12.0024	16.4732	17.6226
Mtr.10135.1.S1_at	54.4243	42.8661	55.3777
Mtr.10136.1.S1_at	40.5453	55.7857	46.765
Mtr.10137.1.S1_at	46.2022	61.5919	33.7218
Mtr.10138.1.S1_at	925.533	1040.52	963.941
Mtr.10139.1.S1_at	123.967	93.2188	125.332
Mtr.1014.1.S1_at	109.473	131.643	104.592
Mtr.10140.1.S1_at	106.213	117.889	111.271
Mtr.10141.1.S1_at	75.9231	79.7475	72.1298
Mtr.10142.1.S1_at	44.1325	45.5667	50.6223
Mtr.10143.1.S1_at	7.4545	6.98249	7.72891
Mtr.10144.1.S1_at	77.9737	57.1981	66.4743
Mtr.10145.1.S1_at	21.9194	17.5005	24.022
Mtr.10146.1.S1_at	8.96167	8.60243	9.68944
Mtr.10146.1.S1_s_at	10.5482	8.13818	6.8276
Mtr.10147.1.S1_at	9.00112	10.8806	10.1611
Mtr.10148.1.S1_at	119.711	106.421	115.192
Mtr.10149.1.S1_at	6.74676	7.73487	8.67525
Mtr.1015.1.S1_at	52.6509	39.8955	33.8022
Mtr.10150.1.S1_at	13.8907	9.60248	10.6271
Mtr.10151.1.S1_s_at	77.7624	67.56	62.4433
Mtr.10152.1.S1_at	300.737	325.362	339.993
Mtr.10153.1.S1_at	10.3922	9.99263	11.5516
Mtr.10153.1.S1_s_at	22.467	24.5708	26.0873
Mtr.10154.1.S1_at	8.0787	8.96242	8.40973
Mtr.10155.1.S1_at	94.967	80.6548	71.1557
Mtr.10156.1.S1_at	29.112	38.3446	36.9779
Mtr.10157.1.S1_at	191.707	138.224	160.437
Mtr.10158.1.S1_at	337.231	346.74	290.923
Mtr.10159.1.S1_at	199.413	172.206	187.006
Mtr.1016.1.S1_at	48.6568	41.6402	40.5198
Mtr.10160.1.S1_at	7.32071	7.01555	6.66623
Mtr.10160.1.S1_x_at	7.31435	7.82707	6.40505
Mtr.10161.1.S1_at	561.788	501.198	534.411
Mtr.10162.1.S1_at	47.3914	49.1588	38.1503
Mtr.10163.1.S1_at	64.1309	48.3373	47.044
Mtr.10164.1.S1_at	104.879	90.4821	83.4816
Mtr.10165.1.S1_at	713.502	680.284	758.002
Mtr.10166.1.S1_at	865.825	867.129	849.977
Mtr.10167.1.S1_at	30.8662	32.2376	33.4392
Mtr.10168.1.S1_at	188.685	137.392	158.602
Mtr.10169.1.S1_at	92.0123	102.005	77.7619
Mtr.1017.1.S1_at	6.12062	6.35959	5.9278
Mtr.10170.1.S1_at	67.132	57.4045	73.2468
Mtr.10171.1.S1_at	23.3329	27.2832	29.0816
Mtr.10172.1.S1_at	79.1092	74.2176	61.9596
Mtr.10173.1.S1_at	689.108	860.908	737.005
Mtr.10174.1.S1_at	7.61125	6.36306	7.86405
Mtr.10175.1.S1_at	864.218	1036	1134.53
Mtr.10176.1.S1_at	150.836	155.96	135.503
Mtr.10177.1.S1_at	100.723	131.693	114.7
Mtr.10178.1.S1_at	324.105	354.383	344.886
Mtr.10179.1.S1_at	14.5394	13.7819	13.5574
Mtr.1018.1.S1_at	10.2679	9.65496	10.0519
Mtr.1018.1.S1_s_at	393.878	330.082	341.132
Mtr.10180.1.S1_at	36.5564	31.2988	28.3682
Mtr.10181.1.S1_at	36.5008	32.3042	29.8576
Mtr.10182.1.S1_at	13.803	10.6904	9.71634
Mtr.10183.1.S1_s_at	49.9477	41.1917	40.9493
Mtr.10184.1.S1_at	21.6309	30.0837	21.0852
Mtr.10185.1.S1_at	29.2932	18.3688	20.1888
Mtr.10186.1.S1_at	16.325	24.8135	24.022
Mtr.10187.1.S1_at	659.018	524.891	511.073
Mtr.10188.1.S1_at	51.8926	30.4837	40.2624
Mtr.10188.1.S1_x_at	49.4588	30.5509	54.4433
Mtr.10189.1.S1_at	15.2305	12.8622	17.9104
Mtr.1019.1.S1_at	6.13699	6.17478	6.8328
Mtr.10190.1.S1_at	19.6012	14.2924	21.1429
Mtr.10191.1.S1_at	10.8809	10.4488	11.9045
Mtr.10192.1.S1_at	29.3247	38.1795	28.6109
Mtr.10193.1.S1_at	161.839	201.601	179.234
Mtr.10194.1.S1_at	90.9962	76.9111	102.851
Mtr.10195.1.S1_at	8.22293	7.79342	8.27733
Mtr.10196.1.S1_at	48.8713	66.5201	52.8876
Mtr.10197.1.S1_at	261.508	219.598	189.606
Mtr.10198.1.S1_at	11.0224	13.4878	10.3279
Mtr.10199.1.S1_at	901.102	921.308	838.848
Mtr.10199.1.S1_s_at	799.711	729.625	688.034
Mtr.102.1.S1_x_at	52.3982	57.4263	59.0389
Mtr.1020.1.S1_at	110.496	109.517	127.67
Mtr.10200.1.S1_at	1928.52	1820.93	1803.93
Mtr.10201.1.S1_at	69.431	47.7849	55.5493
Mtr.10202.1.S1_at	50.01	39.5249	23.7458
Mtr.10203.1.S1_at	723.865	805.908	764.355
Mtr.10203.1.S1_s_at	654.72	675.921	623.495
Mtr.10204.1.S1_at	401.879	474.819	417.772
Mtr.10205.1.S1_at	70.0233	42.6771	49.1815
Mtr.10206.1.S1_at	8.28692	7.77387	5.83658
Mtr.10207.1.S1_at	30.2608	30.3754	25.7837
Mtr.10208.1.S1_at	6.79543	6.01419	5.56632
Mtr.10209.1.S1_at	183.21	189.385	158.409
Mtr.1021.1.S1_at	12.6059	11.9131	9.11648
Mtr.10210.1.S1_at	8.10809	10.1627	8.05603
Mtr.10211.1.S1_at	533.024	550.794	483.317
Mtr.10212.1.S1_at	410.367	424.643	384.039
Mtr.10213.1.S1_at	151.322	96.9244	89.8304
Mtr.10214.1.S1_at	7.49568	6.53088	6.82631
Mtr.10215.1.S1_at	84.4181	54.1765	42.7688
Mtr.10216.1.S1_at	116.144	118.75	121.976
Mtr.10217.1.S1_at	14.754	14.6396	15.3383
Mtr.10218.1.S1_at	491.452	424.729	492.95
Mtr.10219.1.S1_at	98.3051	111.653	113.415
Mtr.1022.1.S1_at	7.76595	7.03786	7.66768
Mtr.10220.1.S1_s_at	8.12173	10.0659	8.90615
Mtr.10221.1.S1_at	14.4157	15.0826	18.2757
Mtr.10222.1.S1_at	91.4496	67.0697	89.1261
Mtr.10223.1.S1_at	7.6662	7.84996	6.79532
Mtr.10224.1.S1_at	15.1914	11.6841	13.161
Mtr.10225.1.S1_at	76.856	95.7256	64.4229
Mtr.10226.1.S1_at	219.693	206.453	193.759
Mtr.10227.1.S1_at	24.0121	24.6424	21.9481
Mtr.10228.1.S1_at	16.6537	10.0123	12.4505
Mtr.10229.1.S1_at	54.4557	42.0215	74.6522
Mtr.1023.1.S1_at	7.86685	7.81896	10.48
Mtr.10230.1.S1_at	87.7217	88.089	74.3252
Mtr.10231.1.S1_at	15.3475	17.327	19.5342
Mtr.10232.1.S1_at	12.3699	17.226	18.3854
Mtr.10233.1.S1_at	1030.74	966.888	1054.31
Mtr.10234.1.S1_at	6.70835	6.96655	6.96363
Mtr.10234.1.S1_s_at	22.3527	28.4255	30.4677
Mtr.10235.1.S1_at	9.30982	7.52804	8.95952
Mtr.10236.1.S1_at	13.5351	12.3359	9.8876
Mtr.10237.1.S1_at	28.4513	31.462	23.021
Mtr.10238.1.S1_at	134.005	125.117	125.225
Mtr.10239.1.S1_at	78.8604	63.6054	37.3413
Mtr.10240.1.S1_at	228.874	192.088	235.311
Mtr.10241.1.S1_at	14.0807	18.1041	12.7589
Mtr.10242.1.S1_at	215.188	190.406	189.386
Mtr.10243.1.S1_at	53.2922	58.5377	50.2905
Mtr.10244.1.S1_at	149.859	154.185	151.368
Mtr.10245.1.S1_at	255.316	275.032	257.313
Mtr.10246.1.S1_at	15.8616	14.8045	24.373
Mtr.10247.1.S1_at	253.346	352.516	326.837
Mtr.10248.1.S1_at	732.104	557.907	413.849
Mtr.10249.1.S1_at	8211.83	8146.59	7722.64
Mtr.1025.1.S1_at	5.60562	6.63138	7.75157
Mtr.10250.1.S1_at	7.74853	7.07486	6.57001
Mtr.10251.1.S1_at	327.619	298.477	301.877
Mtr.10252.1.S1_at	9.22719	10.9677	10.0995
Mtr.10253.1.S1_at	263.034	223.743	213.073
Mtr.10254.1.S1_at	654.972	599.153	584.035
Mtr.10255.1.S1_at	284.729	230.943	237.318
Mtr.10256.1.S1_at	21.9106	23.0105	18.0973
Mtr.10257.1.S1_at	48.9768	117.148	56.9239
Mtr.10258.1.S1_at	20.8385	22.3797	21.4834
Mtr.10259.1.S1_at	8.65349	9.96006	10.3238
Mtr.10261.1.S1_at	19.7567	15.6362	23.8013
Mtr.10262.1.S1_at	17.8155	14.5066	12.6464
Mtr.10263.1.S1_at	917.227	900.79	928.684
Mtr.10264.1.S1_at	55.0803	73.8737	53.9501
Mtr.10265.1.S1_at	392.945	370.128	399.338
Mtr.10265.1.S1_s_at	824.834	870.067	832.451
Mtr.10266.1.S1_at	105.962	117.569	93.9064
Mtr.10267.1.S1_at	782.861	762.286	785.928
Mtr.10267.1.S1_a_at	2199.36	2014.46	1924.09
Mtr.10268.1.S1_at	312.879	292.001	281.635
Mtr.10269.1.S1_at	36.8956	31.475	25.0258
Mtr.1027.1.S1_at	124.549	108.571	107.519
Mtr.10270.1.S1_at	58.7551	54.0103	48.6002
Mtr.10271.1.S1_at	20.3385	20.829	28.9432
Mtr.10272.1.S1_at	78.0156	90.1579	71.6049
Mtr.10273.1.S1_at	149.179	124.728	124.181
Mtr.10274.1.S1_at	1441.78	1547.53	1683.17
Mtr.10275.1.S1_s_at	12.1939	9.89832	11.2094
Mtr.10276.1.S1_at	13.0859	8.86213	9.07444
Mtr.10277.1.S1_at	37.4106	30.9771	31.4264
Mtr.10278.1.S1_at	149.156	166.316	161.898
Mtr.10279.1.S1_at	6.68534	7.51397	7.67625
Mtr.10279.1.S1_s_at	63.5528	55.978	47.7055
Mtr.1028.1.S1_at	6.30492	5.54529	7.75335
Mtr.10280.1.S1_at	42.981	52.0316	45.381
Mtr.10282.1.S1_at	262.112	269.915	254.348
Mtr.10283.1.S1_at	1329.76	1335.43	1320.97
Mtr.10284.1.S1_at	37.6451	38.6574	35.9798
Mtr.10285.1.S1_at	18.9651	26.06	26.646
Mtr.10286.1.S1_at	22.5599	33.9563	31.0573
Mtr.10287.1.S1_at	101.769	100.325	87.6176
Mtr.10288.1.S1_at	10.4163	16.6054	14.4131
Mtr.10289.1.S1_at	22.6504	22.8117	25.413
Mtr.1029.1.S1_at	10.0832	11.524	8.88857
Mtr.10290.1.S1_at	34.3387	31.7676	30.2027
Mtr.10291.1.S1_at	758.53	699.099	690.128
Mtr.10292.1.S1_at	146.791	188.345	208.71
Mtr.10293.1.S1_at	8.74178	11.3846	9.99874
Mtr.10294.1.S1_at	253.401	210.583	227.072
Mtr.10295.1.S1_at	29.9276	36.4802	31.6685
Mtr.10296.1.S1_at	126.791	127.904	107.414
Mtr.10297.1.S1_at	14616	14546.6	14188.4
Mtr.10298.1.S1_at	10.5542	11.0041	12.69
Mtr.10299.1.S1_at	5433.39	5547.02	5404.1
Mtr.103.1.S1_at	7.09966	6.53975	8.50347
Mtr.10300.1.S1_at	6615.3	6671.57	6585.18
Mtr.10301.1.S1_s_at	20.429	26.2664	34.6128
Mtr.10302.1.S1_x_at	38.276	33.2231	29.9501
Mtr.10303.1.S1_at	3968.51	4467.15	4420.88
Mtr.10304.1.S1_at	3257.2	3144.13	3155.59
Mtr.10305.1.S1_at	3530.73	3697.2	3396.96
Mtr.10306.1.S1_at	3999.37	4126.17	3890.89
Mtr.10307.1.S1_at	649.252	562.746	530.597
Mtr.10308.1.S1_at	1380.48	1617.43	1775.42
Mtr.10309.1.S1_at	5100.7	7171.05	6597.48
Mtr.1031.1.S1_at	10.8539	9.24055	12.5935
Mtr.10310.1.S1_at	43.6922	35.243	32.5983
Mtr.10311.1.S1_at	1690.41	1489.61	1764.03
Mtr.10312.1.S1_at	10.3188	10.6272	10.8582
Mtr.10313.1.S1_at	2145.35	2019.06	2010.44
Mtr.10314.1.S1_at	772.86	723.504	744.181
Mtr.10315.1.S1_at	1108.86	1162.48	1124.41
Mtr.10316.1.S1_at	3915.68	3916.22	3706.53
Mtr.10317.1.S1_at	219.474	110.397	115.23
Mtr.10318.1.S1_at	3712.63	3623.71	3559.31
Mtr.10319.1.S1_at	101.175	164.348	200.575
Mtr.1032.1.S1_at	9.32239	8.88265	8.98912
Mtr.10320.1.S1_at	2944.53	2975.88	2843.71
Mtr.10321.1.S1_at	2413.95	2312.15	2281.91
Mtr.10322.1.S1_at	1640.74	1776.79	1487.67
Mtr.10323.1.S1_at	1343.15	986.422	1023.49
Mtr.10324.1.S1_at	4347.05	4029.65	4040.62
Mtr.10325.1.S1_at	173.554	224.689	253.976
Mtr.10326.1.S1_at	2956.26	2927.59	2903.34
Mtr.10327.1.S1_at	191.185	207.914	186.557
Mtr.10329.1.S1_at	8.77901	8.02826	6.64324
Mtr.1033.1.S1_at	219.965	233.534	214.695
Mtr.1033.1.S1_s_at	186.683	197.55	180.802
Mtr.10330.1.S1_at	36.0493	26.4144	20.7538
Mtr.10330.1.S1_s_at	86.9334	72.5574	81.9095
Mtr.10330.1.S1_x_at	52.6269	53.2644	51.2499
Mtr.10331.1.S1_at	30.785	25.0585	55.3861
Mtr.10332.1.S1_at	458.199	259.953	394.992
Mtr.10337.1.S1_at	708.373	800.892	737.201
Mtr.10338.1.S1_at	7.63518	9.49237	6.39507
Mtr.10338.1.S1_s_at	1181.61	595.51	998.442
Mtr.10339.1.S1_at	107.554	93.1299	90.027
Mtr.1034.1.S1_at	1520.84	1514.57	1472.91
Mtr.10340.1.S1_at	1651.78	1678.14	1648.1
Mtr.10341.1.S1_at	841.963	799.792	831.779
Mtr.10342.1.S1_at	548.084	457.519	454.455
Mtr.10343.1.S1_at	12.3006	12.1538	12.7064
Mtr.10344.1.S1_at	1724.01	1797.69	1691.19
Mtr.10345.1.S1_s_at	1273.32	1302.16	1391.28
Mtr.10346.1.S1_at	10.1294	16.8832	13.0636
Mtr.10347.1.S1_at	876.549	955.129	897.482
Mtr.10348.1.S1_at	43.7911	55.9794	58.6881
Mtr.10349.1.S1_at	172.843	100.72	150.981
Mtr.10349.1.S1_s_at	3508.45	2172.06	3135.81
Mtr.1035.1.S1_at	34.7128	34.6538	35.7705
Mtr.10350.1.S1_at	7.01799	6.78522	6.18119
Mtr.10351.1.S1_at	1431.55	1519.86	1527.88
Mtr.10352.1.S1_at	2082.25	1831.34	1837.42
Mtr.10353.1.S1_at	10.546	5.60664	5.5334
Mtr.10353.1.S1_s_at	11.1109	14.9718	9.75848
Mtr.10354.1.S1_at	6587.13	6773.57	6915.55
Mtr.10355.1.S1_at	3707.68	3783.43	3815.1
Mtr.10356.1.S1_at	3514.96	3646.12	3762.66
Mtr.10357.1.S1_at	6775.89	6793.99	5834.53
Mtr.10358.1.S1_at	88.3017	71.2438	94.4064
Mtr.10359.1.S1_at	2056.71	1876.63	2087.72
Mtr.1036.1.S1_at	6.82074	5.76785	6.01059
Mtr.10360.1.S1_s_at	866.176	794.011	834.909
Mtr.10361.1.S1_at	1970.04	2579.04	1927.68
Mtr.10362.1.S1_at	8860.16	8608.54	8786.78
Mtr.10363.1.S1_x_at	172.289	220.481	202.423
Mtr.10364.1.S1_at	7.10873	9.42322	10.1506
Mtr.10365.1.S1_at	9.41721	10.9083	10.132
Mtr.10365.1.S1_s_at	3349.92	4546.61	4096.39
Mtr.10366.1.S1_at	27.6312	44.6982	39.8723
Mtr.10367.1.S1_at	7200.21	7306.93	7312.22
Mtr.10368.1.S1_at	158.063	69.3403	67.2879
Mtr.10369.1.S1_at	12.0212	11.4992	8.50603
Mtr.1037.1.S1_at	15.1693	18.1437	16.8553
Mtr.10370.1.S1_at	5306.65	5719.8	5550.13
Mtr.10371.1.S1_at	7989.88	7434.85	7633.32
Mtr.10372.1.S1_at	2965.3	3024.84	3264.24
Mtr.10373.1.S1_at	36.0501	86.8188	83.6855
Mtr.10375.1.S1_at	1121.71	1162.52	1205.28
Mtr.10376.1.S1_at	9672.15	8252.61	8487.5
Mtr.10377.1.S1_at	323.187	354.015	303.172
Mtr.10377.1.S1_s_at	145.336	195.29	171.204
Mtr.10378.1.S1_at	18.7174	22.3491	20.5897
Mtr.10379.1.S1_at	418.781	448.176	495.503
Mtr.1038.1.S1_at	116.055	115.327	116.717
Mtr.10380.1.S1_at	5156.91	4266.81	4887.44
Mtr.10382.1.S1_at	15144.9	16004.3	16402.5
Mtr.10383.1.S1_at	5401.79	5500.45	6279.02
Mtr.10384.1.S1_at	5879.25	5479.72	6968.3
Mtr.10385.1.S1_at	465.325	416.968	532.953
Mtr.10386.1.S1_at	2364.46	2432.27	2136.81
Mtr.10387.1.S1_at	629.044	666.834	891.243
Mtr.10388.1.S1_at	200.126	179.535	412.784
Mtr.10389.1.S1_s_at	294.201	304.444	549.332
Mtr.1039.1.S1_at	127.209	136.937	129.627
Mtr.10390.1.S1_at	725.119	746.476	723.216
Mtr.10391.1.S1_at	3550.65	3576.51	3659.83
Mtr.10392.1.S1_at	14009.8	13959.3	14021.4
Mtr.10393.1.S1_at	6954.86	6051.86	5866.68
Mtr.10394.1.S1_at	1095.11	1335.68	1063.62
Mtr.10395.1.S1_at	70.5765	87.6429	95.5858
Mtr.10396.1.S1_at	454.975	361.312	515.516
Mtr.10397.1.S1_at	628.399	547.523	655.932
Mtr.10398.1.S1_at	5988.36	6300.7	6024.92
Mtr.10399.1.S1_at	3305.75	2956.7	2997.02
Mtr.104.1.S1_at	7.02831	9.41438	8.00111
Mtr.1040.1.S1_at	400.046	410.191	332.352
Mtr.10400.1.S1_at	4713.81	4433.12	4438.47
Mtr.10402.1.S1_at	37.4227	28.2313	56.6104
Mtr.10403.1.S1_at	14.4917	19.5497	17.8236
Mtr.10404.1.S1_at	170.607	137.65	128.643
Mtr.10405.1.S1_at	532.459	540.954	565.537
Mtr.10406.1.S1_at	12.4215	17.3051	12.2421
Mtr.10407.1.S1_at	386.912	304.685	368.288
Mtr.10407.1.S1_s_at	1499.62	1269.95	1375.89
Mtr.10408.1.S1_at	2899.34	2754.44	2708.86
Mtr.10409.1.S1_at	11930.5	12038.4	11703.9
Mtr.1041.1.S1_at	9.94999	10.9083	9.24641
Mtr.10410.1.S1_at	101.84	92.4232	90.0166
Mtr.10410.1.S1_s_at	74.3561	71.5294	52.0986
Mtr.10411.1.S1_at	881.097	529.748	529.61
