Probeset	Nod_06dpi_1	Nod_06dpi_2	Nod_06dpi_3
Mtr.24826.1.S1_at	9.67388	8.03319	9.00426
Mtr.24827.1.S1_at	405.598	373.906	380.877
Mtr.24828.1.S1_at	6.87083	6.86778	8.33263
Mtr.24829.1.S1_at	9721.93	8188.29	8521.63
Mtr.24829.1.S1_s_at	12.4307	10.4832	12.0155
Mtr.2483.1.S1_at	125.938	129.1	146.49
Mtr.24830.1.S1_s_at	7.3356	8.51557	8.01504
Mtr.24832.1.S1_at	15.8115	12.039	12.3844
Mtr.24834.1.S1_s_at	7492.47	7215.34	7277.28
Mtr.24835.1.S1_at	6.8677	5.56245	6.56856
Mtr.24836.1.S1_at	8.88929	8.71004	15.2629
Mtr.24836.1.S1_s_at	29.1763	33.2563	30.5925
Mtr.24837.1.S1_at	6.54039	6.91516	7.51148
Mtr.24838.1.S1_at	8.19974	7.67106	6.68387
Mtr.24839.1.S1_at	8.17036	8.53533	7.88387
Mtr.2484.1.S1_at	69.4875	50.2653	66.5848
Mtr.24840.1.S1_at	9.10604	6.19598	7.09704
Mtr.24841.1.S1_at	7.69515	8.13345	6.80186
Mtr.24842.1.S1_at	337.359	400.836	433.828
Mtr.24845.1.S1_at	11.3454	10.1612	7.12505
Mtr.24845.1.S1_x_at	10.4078	9.19113	7.42767
Mtr.24846.1.S1_at	66.2319	77.8722	49.1661
Mtr.24847.1.S1_at	10.6212	6.1733	6.37965
Mtr.24848.1.S1_at	6.63556	6.65844	6.47948
Mtr.24849.1.S1_at	6.82956	6.54236	6.53976
Mtr.2485.1.S1_at	186.919	173.531	205.006
Mtr.24850.1.S1_at	9.82826	7.58011	9.61068
Mtr.24851.1.S1_at	648.01	626.684	567.965
Mtr.24852.1.S1_at	5.87997	6.26082	6.12636
Mtr.24853.1.S1_s_at	100.516	98.6011	97.0599
Mtr.24854.1.S1_s_at	270.561	261.471	242.669
Mtr.24855.1.S1_at	6.71348	6.86828	7.50232
Mtr.24856.1.S1_x_at	6.63066	5.04807	5.47481
Mtr.24858.1.S1_s_at	8.18692	6.16328	7.60243
Mtr.24859.1.S1_at	6.87851	7.24021	5.92262
Mtr.2486.1.S1_at	14.9138	10.3353	11.1611
Mtr.24860.1.S1_at	8.4747	6.39585	6.68715
Mtr.24861.1.S1_at	129.792	128.706	137.428
Mtr.24862.1.S1_at	6.90068	7.75828	6.9391
Mtr.24863.1.S1_at	7.19112	7.39499	6.80153
Mtr.24864.1.S1_at	6.37405	6.8112	6.18075
Mtr.24865.1.S1_at	17.1387	14.5491	14.887
Mtr.24865.1.S1_x_at	47.6947	49.3375	47.355
Mtr.24867.1.S1_at	6.22207	7.45359	7.34573
Mtr.24868.1.S1_at	7.46278	6.18523	6.92997
Mtr.24869.1.S1_at	6.56273	7.63494	6.20084
Mtr.2487.1.S1_at	19.4242	17.1497	26.8697
Mtr.24870.1.S1_at	102.749	94.6438	109.242
Mtr.24871.1.S1_s_at	151.796	126.81	136.967
Mtr.24874.1.S1_at	13.4635	13.8649	9.31758
Mtr.24876.1.S1_at	8.51061	9.19104	9.30296
Mtr.24877.1.S1_at	43.427	35.6967	35.2226
Mtr.24878.1.S1_at	10.2741	10.6432	11.5108
Mtr.24879.1.S1_at	9.69848	8.25196	9.43938
Mtr.2488.1.S1_at	8.82337	7.67106	8.18946
Mtr.24880.1.S1_at	9.44433	9.00053	8.80217
Mtr.24881.1.S1_at	73.9064	65.5812	64.1922
Mtr.24883.1.S1_at	309.052	313.48	277.315
Mtr.24884.1.S1_at	6.30634	7.45153	7.02904
Mtr.24885.1.S1_at	9.02682	10.0657	8.0055
Mtr.24886.1.S1_at	445.868	489.404	439.769
Mtr.24887.1.S1_s_at	9.12337	9.5297	9.34955
Mtr.24888.1.S1_at	2130.66	2080.02	2119.17
Mtr.24889.1.S1_at	285.742	281.741	309.185
Mtr.24890.1.S1_at	6.67683	6.2315	6.11391
Mtr.24891.1.S1_at	836.055	752.044	723.16
Mtr.24892.1.S1_at	41.6104	47.4403	48.5003
Mtr.24893.1.S1_at	33.1176	40.6575	30.2804
Mtr.24894.1.S1_at	9.39196	10.6803	11.9333
Mtr.24896.1.S1_at	433.699	431.879	381.331
Mtr.24897.1.S1_at	89.2852	120.23	100.006
Mtr.24898.1.S1_at	104.001	81.2201	91.8124
Mtr.24899.1.S1_at	4307.46	4637.97	4625.84
Mtr.249.1.S1_s_at	1028.05	990.861	1036.16
Mtr.2490.1.S1_s_at	185.445	180.329	194.764
Mtr.24900.1.S1_s_at	368.659	324.499	311.542
Mtr.24901.1.S1_at	12.816	12.406	15.3798
Mtr.24902.1.S1_at	2299.25	2334.16	2194.2
Mtr.24903.1.S1_at	7.75386	7.50259	8.23647
Mtr.24905.1.S1_at	127.021	77.6858	83.311
Mtr.24906.1.S1_at	31.1535	34.2186	27.2525
Mtr.24907.1.S1_at	249.441	255.285	277.722
Mtr.24909.1.S1_at	303.235	358.22	332.049
Mtr.2491.1.S1_at	9.12673	9.19265	7.04175
Mtr.24910.1.S1_at	23.7203	23.7212	18.1901
Mtr.24911.1.S1_at	8.64863	11.241	8.2053
Mtr.24911.1.S1_x_at	10.6826	8.39674	10.4057
Mtr.24912.1.S1_at	272.423	265.658	272.106
Mtr.24914.1.S1_at	210.957	238.068	227.617
Mtr.24915.1.S1_at	6.32462	6.86679	6.08327
Mtr.24916.1.S1_at	10.6706	12.3497	13.4977
Mtr.24917.1.S1_at	6.91588	6.22145	6.51954
Mtr.24918.1.S1_s_at	6.56648	5.22067	6.37192
Mtr.24919.1.S1_at	5.63343	6.64711	6.78321
Mtr.2492.1.S1_at	37.2798	39.0045	34.1736
Mtr.24920.1.S1_at	507.929	520.494	586.38
Mtr.24921.1.S1_at	6.59349	7.41644	9.06014
Mtr.24923.1.S1_at	9.13898	9.44079	8.95834
Mtr.24924.1.S1_at	7.84783	6.48271	6.37635
Mtr.24925.1.S1_at	994.055	1070.04	1220.82
Mtr.24927.1.S1_at	14.0622	11.2365	12.7015
Mtr.24928.1.S1_at	7.95877	6.85048	6.14875
Mtr.24929.1.S1_at	202.31	146.37	144.279
Mtr.2493.1.S1_at	54.4141	41.6764	46.5777
Mtr.24930.1.S1_at	15.7994	16.7634	14.3506
Mtr.24931.1.S1_at	5.38482	4.47145	4.69147
Mtr.24932.1.S1_at	9.04768	11.5536	11.878
Mtr.24932.1.S1_x_at	11.7168	12.1699	13.8853
Mtr.24933.1.S1_at	16.4073	14.2685	13.4247
Mtr.24935.1.S1_s_at	365.761	338.896	327.905
Mtr.24936.1.S1_at	7.64086	8.26723	9.84909
Mtr.24938.1.S1_s_at	13.4672	12.9846	14.3145
Mtr.2494.1.S1_s_at	8.33141	9.8355	9.59012
Mtr.24940.1.S1_at	17.5936	15.3522	14.2199
Mtr.24941.1.S1_at	7.21773	5.75351	6.30777
Mtr.24942.1.S1_s_at	8.24814	7.00433	7.81466
Mtr.24943.1.S1_at	13.3696	15.3124	16.1686
Mtr.24944.1.S1_at	10.8303	10.6448	11.5289
Mtr.24945.1.S1_at	34.0689	18.3118	16.1913
Mtr.24946.1.S1_at	7.42779	9.68295	7.78601
Mtr.24947.1.S1_at	7.57405	6.96179	7.21736
Mtr.24947.1.S1_x_at	8.12905	7.93108	8.90823
Mtr.24949.1.S1_at	9.42258	10.0669	11.3955
Mtr.2495.1.S1_at	280.766	277.691	319.713
Mtr.24950.1.S1_at	9.70711	9.75779	10.805
Mtr.24951.1.S1_at	8.71583	8.29711	8.81608
Mtr.24953.1.S1_at	12.4887	9.61394	11.0574
Mtr.24954.1.S1_s_at	171.547	167.679	179.219
Mtr.24957.1.S1_at	10.6916	15.1114	12.5364
Mtr.24959.1.S1_s_at	7.57405	8.31085	10.708
Mtr.2496.1.S1_at	13.1211	13.3994	10.5665
Mtr.24960.1.S1_at	10.8107	9.86283	12.1324
Mtr.24961.1.S1_at	476.251	469.398	477.517
Mtr.24963.1.S1_at	7.15633	5.8866	6.36834
Mtr.24964.1.S1_at	6.80545	6.45045	7.13534
Mtr.24965.1.S1_at	38.3772	48.8064	46.0969
Mtr.24966.1.S1_at	75.993	80.0881	79.2326
Mtr.24967.1.S1_at	68.8522	65.3214	77.8425
Mtr.24969.1.S1_at	8.32162	6.91432	6.59333
Mtr.2497.1.S1_at	539.337	453.418	431.999
Mtr.24970.1.S1_at	7.02173	7.40108	7.42076
Mtr.24971.1.S1_at	5.68389	6.18159	6.96868
Mtr.24972.1.S1_at	12.4282	6.79974	8.29063
Mtr.24973.1.S1_s_at	14.6617	12.5419	11.6134
Mtr.24974.1.S1_s_at	9.23649	11.2662	8.79556
Mtr.24975.1.S1_at	18.1752	17.279	18.4333
Mtr.24976.1.S1_at	8.71016	9.62794	7.2668
Mtr.24977.1.S1_at	9.33687	7.7937	7.7212
Mtr.24978.1.S1_at	11.6603	11.4419	12.6599
Mtr.24979.1.S1_at	10.6886	9.55283	8.1536
Mtr.2498.1.S1_at	82.1062	77.1661	93.8703
Mtr.24980.1.S1_at	7.54642	9.96574	6.8752
Mtr.24981.1.S1_at	6.26828	6.97875	6.79238
Mtr.24983.1.S1_at	7.87438	7.95063	6.45584
Mtr.24984.1.S1_at	9.37564	10.9296	8.1506
Mtr.24985.1.S1_at	893.712	842.586	931.31
Mtr.24986.1.S1_at	7.7321	6.07654	6.79287
Mtr.24987.1.S1_at	9.92495	17.1681	13.1002
Mtr.24988.1.S1_at	8.4318	7.67106	10.0288
Mtr.24989.1.S1_at	9.65228	8.09799	8.01232
Mtr.2499.1.S1_at	160.363	182.994	170.752
Mtr.24990.1.S1_at	7.57405	6.9702	6.63223
Mtr.24991.1.S1_at	8.56695	9.28295	9.98202
Mtr.24992.1.S1_s_at	9.30199	10.0657	11.0897
Mtr.24993.1.S1_s_at	8.41806	6.26854	6.27669
Mtr.24996.1.S1_at	9.55659	11.6766	11.4997
Mtr.24997.1.S1_s_at	312.914	318.885	353.007
Mtr.24998.1.S1_at	24.6125	25.1637	25.5321
Mtr.24999.1.S1_at	25.7513	27.4557	23.5128
Mtr.25.1.S1_at	6.6195	6.55743	7.86339
Mtr.250.1.S1_at	1205.48	1227.98	1142.19
Mtr.2500.1.S1_at	72.3665	67.268	61.0759
Mtr.25000.1.S1_at	6.23397	5.11735	6.0928
Mtr.25001.1.S1_at	357.336	312.545	302.736
Mtr.25003.1.S1_at	10.1833	9.4493	10.0466
Mtr.25004.1.S1_at	10.0265	9.12361	9.22896
Mtr.25005.1.S1_at	6.5813	7.65835	6.35129
Mtr.25006.1.S1_at	13.9358	15.564	19.0631
Mtr.25007.1.S1_at	6.1298	6.40449	5.84443
Mtr.25008.1.S1_x_at	5.96593	4.89124	6.01107
Mtr.25009.1.S1_at	10.1442	8.41832	8.2325
Mtr.2501.1.S1_at	99.5123	103.364	95.2776
Mtr.25010.1.S1_at	11.2821	9.64711	12.4208
Mtr.25011.1.S1_at	7.38467	7.63814	6.47214
Mtr.25013.1.S1_at	9.61066	10.3537	9.6464
Mtr.25014.1.S1_at	9.00687	9.10708	8.94217
Mtr.25015.1.S1_x_at	8.69165	7.02229	7.31212
Mtr.25016.1.S1_at	31.9148	38.0943	28.9315
Mtr.25017.1.S1_at	9.41569	14.0269	10.441
Mtr.25018.1.S1_at	25.0708	21.241	26.9567
Mtr.25019.1.S1_at	9.23843	9.2638	9.74735
Mtr.2502.1.S1_at	34.8237	29.3065	30.3323
Mtr.2502.1.S1_s_at	220.268	210.978	212.708
Mtr.25021.1.S1_at	1412.6	1498.69	1465.41
Mtr.25022.1.S1_at	497.31	489.693	477.405
Mtr.25023.1.S1_at	14.9503	28.0301	19.853
Mtr.25025.1.S1_s_at	10.7542	9.85491	8.89496
Mtr.25026.1.S1_at	11.6397	9.95624	10.5541
Mtr.25028.1.S1_at	5.42213	5.66693	6.52912
Mtr.2503.1.S1_s_at	335.115	295.824	317.861
Mtr.25031.1.S1_at	6.75696	6.41593	6.78709
Mtr.25031.1.S1_s_at	7.63408	8.01859	9.89428
Mtr.25032.1.S1_s_at	6.49728	6.77791	10.0356
Mtr.25033.1.S1_at	1337.88	1500.01	1554.72
Mtr.25034.1.S1_at	9.11802	10.0657	12.1535
Mtr.25035.1.S1_at	188.756	199.38	158.353
Mtr.25036.1.S1_at	15.7273	15.2217	14.5044
Mtr.25037.1.S1_at	13.2631	16.146	14.9732
Mtr.25037.1.S1_s_at	6.5004	5.82245	7.2645
Mtr.25039.1.S1_at	13.9462	13.2062	13.9956
Mtr.2504.1.S1_at	9.62774	12.5847	9.8586
Mtr.25040.1.S1_at	10.6708	10.916	10.2148
Mtr.25041.1.S1_at	6.2152	6.72822	7.02914
Mtr.25042.1.S1_at	6.30021	6.18462	6.8172
Mtr.25043.1.S1_at	37.0802	34.0779	25.7981
Mtr.25044.1.S1_at	296.321	291.27	266.455
Mtr.25045.1.S1_at	8.14886	7.57805	7.62067
Mtr.25045.1.S1_s_at	6.91064	6.21766	6.23053
Mtr.25046.1.S1_at	10.3249	10.8043	13.7354
Mtr.25047.1.S1_at	11.0193	9.6296	9.78242
Mtr.25048.1.S1_at	10.667	11.7284	8.53598
Mtr.25049.1.S1_at	542.976	641.283	633.476
Mtr.2505.1.S1_at	11.9149	15.9428	9.5318
Mtr.25050.1.S1_at	8.89873	9.24691	9.39558
Mtr.25051.1.S1_at	11.8624	9.10415	9.19063
Mtr.25052.1.S1_at	19.0424	17.9602	15.9816
Mtr.25053.1.S1_at	7.66093	8.84545	6.74642
Mtr.25054.1.S1_at	328.298	290.722	256.276
Mtr.25055.1.S1_at	96.3321	114.92	115.661
Mtr.25056.1.S1_at	6.74583	8.24139	7.34389
Mtr.25057.1.S1_at	10.4192	13.7386	11.7757
Mtr.25058.1.S1_at	8.29241	8.58359	6.40655
Mtr.25059.1.S1_at	490.451	605.389	589.952
Mtr.2506.1.S1_at	7.19499	6.69994	6.92519
Mtr.25060.1.S1_at	29.6434	28.355	31.6242
Mtr.25061.1.S1_x_at	9.28559	7.6025	9.14085
Mtr.25062.1.S1_at	8.24214	6.26721	7.25024
Mtr.25063.1.S1_at	1148.93	1139.24	1227.68
Mtr.25064.1.S1_at	6.85247	7.3503	6.68103
Mtr.25065.1.S1_at	8.8722	10.3815	11.2032
Mtr.25065.1.S1_s_at	326.14	308.045	316.5
Mtr.25067.1.S1_at	31.75	29.5494	32.5136
Mtr.25068.1.S1_at	10.6996	11.8757	8.69659
Mtr.25069.1.S1_s_at	437.273	457.25	422.557
Mtr.2507.1.S1_at	662.765	703.038	696.354
Mtr.25071.1.S1_at	6.95976	6.76525	7.85698
Mtr.25072.1.S1_at	8.62498	9.56181	7.1111
Mtr.25073.1.S1_at	8.43436	7.2308	7.92907
Mtr.25074.1.S1_at	10.5159	10.7698	9.82522
Mtr.25075.1.S1_at	6.98357	8.52045	8.0384
Mtr.25076.1.S1_at	9.92495	12.1676	10.326
Mtr.25077.1.S1_at	540.67	558.779	530.193
Mtr.25078.1.S1_at	18.4314	17.6504	15.0929
Mtr.25079.1.S1_at	13.2379	12.9312	12.6674
Mtr.2508.1.S1_at	125.126	122.242	135.481
Mtr.25080.1.S1_at	5.30371	4.78989	5.27292
Mtr.25082.1.S1_at	7.87499	7.30435	5.99763
Mtr.25083.1.S1_a_at	6.70183	5.15484	7.40657
Mtr.25085.1.S1_at	10.5733	14.7641	13.4786
Mtr.25087.1.S1_at	7.35216	6.27477	6.70243
Mtr.25088.1.S1_at	6.24375	7.78566	7.5489
Mtr.25089.1.S1_at	7.64161	7.12912	9.10907
Mtr.2509.1.S1_at	10.6194	10.2859	9.24381
Mtr.25090.1.S1_at	7.57405	7.13521	7.61623
Mtr.25093.1.S1_at	11.9015	11.9432	14.2964
Mtr.25093.1.S1_x_at	12.8067	16.5562	13.9829
Mtr.25095.1.S1_at	423.45	387.101	378.669
Mtr.25096.1.S1_s_at	452.755	429.175	486.404
Mtr.25097.1.S1_at	31.6016	38.903	32.9398
Mtr.25098.1.S1_at	6.88034	8.595	9.43132
Mtr.25099.1.S1_at	6.71087	5.92068	7.17437
Mtr.251.1.S1_at	54.3271	44.6852	53.4771
Mtr.2510.1.S1_at	18.8628	21.0938	26.6727
Mtr.25101.1.S1_at	470.473	461.263	510.048
Mtr.25102.1.S1_x_at	8.14227	8.69656	8.23647
Mtr.25103.1.S1_at	6.18833	7.1473	7.00731
Mtr.25103.1.S1_x_at	6.59705	5.83328	5.38805
Mtr.25104.1.S1_at	90.5713	73.3324	80.2632
Mtr.25104.1.S1_x_at	25.1744	22.6019	31.4163
Mtr.25105.1.S1_at	332.318	298.542	290.501
Mtr.25106.1.S1_x_at	7.20253	9.59785	7.70028
Mtr.25107.1.S1_at	7.58046	7.28444	8.21485
Mtr.25109.1.S1_at	6.13044	5.84813	5.81288
Mtr.2511.1.S1_at	31.0195	24.1376	26.4858
Mtr.25110.1.S1_at	11.3472	11.2271	10.6023
Mtr.25111.1.S1_at	7.41112	6.51376	8.54078
Mtr.25112.1.S1_at	5.84789	5.65509	6.67013
Mtr.25112.1.S1_x_at	6.62256	5.98427	5.98487
Mtr.25113.1.S1_at	11.1918	13.6175	15.4963
Mtr.25115.1.S1_at	7.58877	7.78482	9.63744
Mtr.25116.1.S1_at	6.2418	5.38495	5.51128
Mtr.25116.1.S1_x_at	6.69372	4.76826	6.48771
Mtr.25117.1.S1_at	6.17109	5.77744	5.47592
Mtr.25118.1.S1_at	370.257	370.754	351.498
Mtr.25118.1.S1_s_at	467.673	405.42	431.908
Mtr.25119.1.S1_at	71.8636	82.4591	71.6465
Mtr.25119.1.S1_s_at	244.928	236.732	198.123
Mtr.2512.1.S1_at	38.8935	55.1241	68.0087
Mtr.25120.1.S1_at	9.19085	8.36519	7.72367
Mtr.25122.1.S1_at	215.342	222.216	202.633
Mtr.25123.1.S1_at	9.78259	6.7522	9.35923
Mtr.25124.1.S1_at	8.03489	8.52155	7.10633
Mtr.25125.1.S1_at	26.513	27.3008	24.6468
Mtr.25128.1.S1_at	257.326	260.57	209.945
Mtr.25129.1.S1_at	6.61774	6.89993	6.41866
Mtr.25130.1.S1_at	7.21773	7.01688	7.16478
Mtr.25131.1.S1_at	119.82	101.617	100.52
Mtr.25132.1.S1_at	72.7424	63.5053	53.0554
Mtr.25133.1.S1_at	6.39683	6.69045	6.17222
Mtr.25134.1.S1_x_at	10.2294	11.5957	11.6624
Mtr.25135.1.S1_at	5.94162	6.25471	6.02311
Mtr.25136.1.S1_at	5.44532	6.97792	6.63653
Mtr.25137.1.S1_at	6.02037	5.61482	6.48838
Mtr.25138.1.S1_at	9.90644	9.04003	6.88139
Mtr.25139.1.S1_x_at	16.8454	16.223	13.9474
Mtr.2514.1.S1_at	12.3131	10.4893	9.96785
Mtr.25140.1.S1_at	6.65769	6.37247	6.22404
Mtr.25142.1.S1_s_at	6.5708	7.77333	9.28297
Mtr.25143.1.S1_at	6.04691	7.09689	6.87797
Mtr.25144.1.S1_at	11.5201	12.7264	11.9214
Mtr.25146.1.S1_at	10.3196	8.87937	8.60677
Mtr.25147.1.S1_s_at	7.10308	6.52889	8.5749
Mtr.25148.1.S1_at	162.207	271.301	228.368
Mtr.25149.1.S1_at	582.536	585.21	646.924
Mtr.25150.1.S1_at	165.868	162.357	196.002
Mtr.25154.1.S1_s_at	559.205	498.752	487.621
Mtr.25155.1.S1_at	35.2649	39.9413	31.3563
Mtr.25156.1.S1_at	11.2443	8.22598	11.0185
Mtr.25156.1.S1_s_at	9.00628	10.2075	9.16007
Mtr.25157.1.S1_at	6.87851	10.2639	6.70062
Mtr.25158.1.S1_at	7.45136	8.12809	7.10445
Mtr.25159.1.S1_at	7.81311	7.96373	7.07216
Mtr.25159.1.S1_x_at	10.5329	6.93383	9.00054
Mtr.2516.1.S1_at	21.7208	20.0268	18.5364
Mtr.25160.1.S1_at	49.4997	45.1198	45.6573
Mtr.25161.1.S1_at	6.32583	5.94293	6.25782
Mtr.25162.1.S1_at	5.47723	6.60864	5.54726
Mtr.25164.1.S1_at	8.40114	8.76714	8.62625
Mtr.25165.1.S1_at	8.4411	11.7829	9.96095
Mtr.25166.1.S1_at	6.53557	9.58012	7.0344
Mtr.25167.1.S1_at	230.474	237.611	215.813
Mtr.25168.1.S1_at	13.1079	9.16701	8.25688
Mtr.25169.1.S1_at	7.56961	7.34048	8.83198
Mtr.2517.1.S1_at	6.60098	7.16824	6.73634
Mtr.25171.1.S1_at	5.59938	7.05264	7.24427
Mtr.25171.1.S1_s_at	7.85279	6.58045	6.07949
Mtr.25172.1.S1_at	9.8849	10.1944	10.3173
Mtr.25173.1.S1_at	7.96635	7.51862	5.60377
Mtr.25174.1.S1_at	1596	1689.12	1809.29
Mtr.25175.1.S1_at	10.3208	11.7921	9.30403
Mtr.25176.1.S1_s_at	773.703	764.668	747.105
Mtr.25177.1.S1_at	6.84935	7.67106	7.58633
Mtr.25178.1.S1_at	97.7642	112.563	125.238
Mtr.25179.1.S1_at	7.36564	6.76832	6.58799
Mtr.2518.1.S1_at	7.33156	9.04745	8.94501
Mtr.25180.1.S1_at	542.162	654.586	613.374
Mtr.25182.1.S1_x_at	6.7289	7.48076	5.11771
Mtr.25183.1.S1_x_at	31.8379	38.5021	33.663
Mtr.25184.1.S1_at	11.7009	7.65256	7.73392
Mtr.25185.1.S1_at	8.25375	7.99628	7.12175
Mtr.25186.1.S1_at	6.08737	6.16684	5.71074
Mtr.25187.1.S1_at	12.6826	10.8513	10.9332
Mtr.25188.1.S1_at	9.77507	8.50616	9.69354
Mtr.25189.1.S1_at	5.83517	6.30641	5.50679
Mtr.2519.1.S1_at	6.56273	6.36197	6.23626
Mtr.2519.1.S1_s_at	398.885	375.683	433.164
Mtr.25190.1.S1_at	8.52779	8.01859	8.38606
Mtr.25191.1.S1_at	6.77141	8.11811	8.27094
Mtr.25192.1.S1_at	10.3891	8.95227	7.20668
Mtr.25195.1.S1_s_at	2218.78	2126.56	1911.02
Mtr.25195.1.S1_x_at	105.707	113.919	105.103
Mtr.25196.1.S1_at	7.90339	10.0759	8.41488
Mtr.25196.1.S1_x_at	7.63588	6.75532	9.55484
Mtr.25197.1.S1_at	6.56273	7.56752	9.59151
Mtr.25198.1.S1_at	8.51551	8.02757	7.50184
Mtr.25199.1.S1_at	6.19269	7.34048	8.27531
Mtr.252.1.S1_at	6.69389	7.07877	8.56184
Mtr.2520.1.S1_at	7.65925	6.67616	9.41503
Mtr.2520.1.S1_s_at	7.91547	11.0402	11.7448
Mtr.25200.1.S1_at	6.19514	6.67961	7.41706
Mtr.25201.1.S1_at	6.62252	7.99568	7.80613
Mtr.25202.1.S1_at	6.4989	6.94141	6.27687
Mtr.25202.1.S1_x_at	6.24805	7.66088	6.17344
Mtr.25203.1.S1_at	11.2002	18.5122	14.2617
Mtr.25204.1.S1_at	130.078	126.81	128.346
Mtr.25204.1.S1_s_at	162.566	122.823	134.863
Mtr.25205.1.S1_at	305.097	303.573	280.714
Mtr.25206.1.S1_at	103.55	113.882	112.329
Mtr.25209.1.S1_x_at	27.1641	22.9988	26.595
Mtr.2521.1.S1_at	168.695	164.453	134.864
Mtr.25210.1.S1_at	21.3375	24.6157	24.0298
Mtr.25211.1.S1_at	4458.17	4164.85	4694.68
Mtr.25211.1.S1_s_at	3694.92	3332.74	3827.69
Mtr.25214.1.S1_at	6.6271	6.21236	6.0615
Mtr.25215.1.S1_at	9.6612	11.0992	9.30009
Mtr.25216.1.S1_at	15.4647	15.0053	18.8214
Mtr.25217.1.S1_at	7.87135	6.69054	8.33393
Mtr.25218.1.S1_at	11.099	8.49198	8.91116
Mtr.25219.1.S1_at	6.48925	6.18246	6.27687
Mtr.2522.1.S1_at	20.4432	23.4253	21.3778
Mtr.2522.1.S1_s_at	920.9	808.14	852.911
Mtr.25220.1.S1_at	6.91654	6.35885	5.39481
Mtr.25222.1.S1_x_at	10.6352	8.15754	8.69367
Mtr.25223.1.S1_s_at	6.87851	5.86352	8.04421
Mtr.25224.1.S1_at	7.28593	6.64871	7.5196
Mtr.25225.1.S1_at	8.95601	9.56476	10.3232
Mtr.25226.1.S1_at	6.26828	6.48838	7.81538
Mtr.25227.1.S1_at	7.05663	8.41991	7.69947
Mtr.25228.1.S1_at	6.84299	7.22863	6.70243
Mtr.25229.1.S1_at	14.2486	11.498	10.3884
Mtr.2523.1.S1_at	6.93938	6.56468	7.12866
Mtr.25230.1.S1_at	6.14114	6.59292	5.78474
Mtr.25231.1.S1_at	6.87851	6.28152	5.49138
Mtr.25232.1.S1_at	5.5733	5.98876	7.77372
Mtr.25233.1.S1_at	6.80241	7.34048	5.8364
Mtr.25236.1.S1_at	18.8994	14.2891	14.6979
Mtr.25237.1.S1_at	7.608	8.16222	8.0925
Mtr.25237.1.S1_x_at	8.35179	7.50951	8.19261
Mtr.25239.1.S1_at	8.88222	9.45511	10.4785
Mtr.2524.1.S1_at	179.372	211.939	219.184
Mtr.25240.1.S1_at	206.072	213.317	207.945
Mtr.25241.1.S1_at	10.1402	10.9735	9.48342
Mtr.25242.1.S1_at	16.0953	19.6894	12.1125
Mtr.25243.1.S1_at	6.60437	5.75351	6.18968
Mtr.25245.1.S1_at	44.8887	41.6387	33.6736
Mtr.25246.1.S1_at	132.252	134.522	124.947
Mtr.25247.1.S1_at	9.28567	9.18048	8.06404
Mtr.25248.1.S1_at	6.85204	6.43345	7.95331
Mtr.25249.1.S1_at	6.95143	8.16289	7.59833
Mtr.2525.1.S1_at	59.5483	67.3815	77.2675
Mtr.25251.1.S1_at	10.9791	12.1289	12.569
Mtr.25252.1.S1_at	8.79383	6.65266	7.2171
Mtr.25253.1.S1_at	10.396	11.1762	7.8318
Mtr.25254.1.S1_at	1466.75	1304.17	1237.34
Mtr.25255.1.S1_at	7.04708	6.89419	7.44299
Mtr.25256.1.S1_at	7.57405	6.25274	5.7729
Mtr.25257.1.S1_at	6.87851	6.95473	7.28931
Mtr.25258.1.S1_at	7.55147	7.12095	8.18126
Mtr.25259.1.S1_at	6.21686	8.27446	7.05189
Mtr.2526.1.S1_at	220.096	205.457	230.45
Mtr.25261.1.S1_x_at	25.7588	18.9286	20.5202
Mtr.25263.1.S1_s_at	9.89912	10.6231	8.71349
Mtr.25263.1.S1_x_at	6.177	6.95388	7.56448
Mtr.25264.1.S1_at	570.356	515.81	486.05
Mtr.25265.1.S1_at	4.85221	6.18738	5.55932
Mtr.25266.1.S1_at	7.24925	8.48926	7.16478
Mtr.25267.1.S1_at	7.22904	6.75532	6.95062
Mtr.25268.1.S1_at	7.93243	11.4205	8.73193
Mtr.25269.1.S1_at	7.96248	9.61394	7.38025
Mtr.2527.1.S1_at	6.87081	7.04397	7.3239
Mtr.25270.1.S1_at	10.4699	10.8023	8.85696
Mtr.25272.1.S1_at	6.40112	7.04397	8.39976
Mtr.25273.1.S1_at	9.42773	13.156	13.8344
Mtr.25274.1.S1_at	8.85979	7.26001	7.14682
Mtr.25275.1.S1_at	7.56963	5.69053	8.22227
Mtr.25276.1.S1_at	9.33228	7.80596	9.11605
Mtr.25278.1.S1_s_at	6.23149	7.04397	6.84594
Mtr.2528.1.S1_s_at	29.1352	23.6916	24.7395
Mtr.25280.1.S1_at	10.8406	12.5785	12.7611
Mtr.25281.1.S1_at	6.89706	6.47094	7.40657
Mtr.25282.1.S1_at	8.42464	6.87816	7.06051
Mtr.25283.1.S1_at	28.3794	23.4529	22.3883
Mtr.25284.1.S1_at	6.8629	7.29369	6.7184
Mtr.25285.1.S1_at	514.358	450.323	511.409
Mtr.25286.1.S1_at	7.21773	7.673	7.85338
Mtr.25287.1.S1_at	78.5957	74.6597	78.8514
Mtr.25289.1.S1_at	6.81845	8.97143	8.4167
Mtr.2529.1.S1_at	9.06994	8.27669	7.95009
Mtr.25290.1.S1_at	6.03632	5.29438	5.5422
